name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Georginio Rutter,FWD,Leeds,0,0.0,2023-03-18,0,Wolverhampton,2836,0,0,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-01-22,0,Brentford,2086,0,0,True
Georginio Rutter,FWD,Leeds,0,1.2,2023-02-25,15,Southampton,2807,0,1,True
Georginio Rutter,FWD,Leeds,0,0.5,2023-02-18,12,Everton,3163,0,1,False
Georginio Rutter,FWD,Leeds,0,1.2,2023-04-09,11,Crystal Palace,2367,0,1,True
Georginio Rutter,FWD,Leeds,0,3.5,2023-03-04,67,Chelsea,2869,1,2,False
Georginio Rutter,FWD,Leeds,0,1.4,2023-02-12,32,Manchester United,3853,0,1,True
Georginio Rutter,FWD,Leeds,0,0.1,2023-02-05,23,Nottingham Forest,4998,0,1,False
Georginio Rutter,FWD,Leeds,0,1.3,2023-02-08,27,Manchester United,4998,0,1,False
Georginio Rutter,FWD,Leeds,0,0.5,2023-03-11,6,Brighton,3157,0,1,True
Georginio Rutter,FWD,Leeds,0,0.2,2023-04-01,16,Arsenal,2643,0,1,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-04,0,Nottingham Forest,2643,0,0,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-22,0,Fulham,2224,0,0,False
Georginio Rutter,FWD,Leeds,0,1.5,2023-04-17,24,Liverpool,2234,0,1,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-25,0,Leeds United,2128,0,0,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-06,0,Manchester City,2057,0,0,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-13,0,Newcastle United,2052,0,0,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-28,30,Tottenham,2176,0,4,True
Georginio Rutter,FWD,Leeds,0,0.0,2023-04-30,0,Bournemouth,2107,0,0,False
Georginio Rutter,FWD,Leeds,0,0.0,2023-05-21,0,West Ham,2070,0,0,False
