name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Joseph Whitworth,GK,Crystal Palace,0,0,1.47,4,2023-03-19,90,Arsenal,0,0,1,14639,1,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-10-18,0,Wolverhampton,0,0,0,15137,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-08-20,0,Aston Villa,0,0,0,0,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-10-09,0,Leicester City,0,0,0,14958,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-10-15,0,Leeds United,0,0,0,15063,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-11-06,0,West Ham,0,0,0,14680,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-10-29,0,Southampton,0,0,0,14789,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-12-26,0,Fulham,0,0,0,14460,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-12-31,0,Bournemouth,0,0,0,14432,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-10-22,0,Everton,0,0,0,15036,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-11-12,0,Nottingham Forest,0,0,0,14840,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-01-21,0,Newcastle United,0,0,0,14181,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-02-18,0,Brentford,0,0,0,14143,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-03-04,0,Aston Villa,0,0,0,14090,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-01-04,0,Tottenham,0,0,0,14319,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-04-09,0,Leicester City,0,0,0,14728,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-02-25,0,Liverpool,0,0,0,14034,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-02-04,0,Manchester United,0,0,0,14160,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-01-15,0,Chelsea,0,0,0,14282,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-01-18,0,Manchester United,0,0,0,14282,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-02-11,0,Brighton,0,0,0,14179,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-03-11,0,Manchester City,0,0,0,14001,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.6,1,2023-03-15,90,Brighton,0,0,4,14001,1,3,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-04-01,0,Leeds United,0,0,0,14331,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-04-22,0,Everton,0,0,0,18672,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-04-15,0,Southampton,0,0,0,14714,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-08-30,0,Brentford,0,0,0,11821,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-08-27,0,Manchester City,0,0,0,11393,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-09-03,0,Newcastle United,0,0,0,13311,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2022-10-01,0,Chelsea,0,0,0,15157,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-05-06,0,Tottenham,0,0,0,14712,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-04-25,0,Wolverhampton,0,0,0,14587,0,0,False
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-05-28,0,Nottingham Forest,0,0,0,14589,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-05-13,0,Bournemouth,0,0,0,14585,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-04-29,0,West Ham,0,0,0,14563,0,0,True
Joseph Whitworth,GK,Crystal Palace,0,0,0.0,0,2023-05-20,0,Fulham,0,0,0,14746,0,0,False
