name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,selected,starts,total_points,was_home
Liam Delap,FWD,Man City,0,0.0,2022-08-07,0,West Ham,55406,0,0,False
Liam Delap,FWD,Man City,0,0.0,2022-08-13,0,Bournemouth,58999,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-08-21,0,Newcastle United,56359,0,0,False
Liam Delap,FWD,Man City,0,0.0,2022-10-08,0,Southampton,23465,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-10-16,0,Liverpool,22157,0,0,False
Liam Delap,FWD,Man City,0,0.0,2022-10-22,0,Brighton,21175,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-10-29,0,Leeds United,20605,0,0,False
Liam Delap,FWD,Man City,0,0.0,2022-11-05,0,Fulham,20122,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-12-28,0,Leicester City,19250,0,0,False
Liam Delap,FWD,Man City,0,0.0,2022-12-31,0,Everton,19112,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-11-12,0,Brentford,19826,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-01-22,0,Wolverhampton,18785,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-04-08,0,Southampton,18188,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-02-18,0,Nottingham Forest,18490,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-02-25,0,Bournemouth,18391,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-01-05,0,Chelsea,19025,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-03-04,0,Newcastle United,18350,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-02-12,0,Aston Villa,18543,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-02-15,0,Arsenal,18543,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-02-05,0,Tottenham,18618,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-01-14,0,Manchester United,18880,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-01-19,0,Tottenham,18880,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-03-11,0,Crystal Palace,18307,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-04-01,0,Liverpool,18223,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-09-17,0,Wolverhampton,26837,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-04-15,0,Leeds United,18161,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-04-26,0,Arsenal,18108,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-08-27,0,Crystal Palace,49665,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-05-06,0,Leicester City,18057,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-08-31,0,Nottingham Forest,41426,0,0,True
Liam Delap,FWD,Man City,0,0.0,2022-09-03,0,Aston Villa,33667,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-05-14,0,Everton,18031,0,0,False
Liam Delap,FWD,Man City,0,0.0,2022-10-02,0,Manchester United,25697,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-05-28,0,Brentford,17997,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-04-30,0,Fulham,18088,0,0,False
Liam Delap,FWD,Man City,0,0.0,2023-05-03,0,West Ham,18088,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-05-21,0,Chelsea,18010,0,0,True
Liam Delap,FWD,Man City,0,0.0,2023-05-24,0,Brighton,18010,0,0,False
