Opponent,Home Difficulty,Away Difficulty
Arsenal,-0.45230148006502047,
Aston Villa,-0.6646118991320357,3.4113131138937187
Bournemouth,-2.7469129885293952,1.853622201305945
Brighton,-1.0337436793382695,2.1157160819567737
Burnley,,4.444307361896998
Chelsea,0.12617681010676146,
Crystal Palace,,0.47596605197999803
Everton,-0.643761615685496,
Fulham,,2.595599118193019
Ipswich Town,,
Leeds United,2.57979450034058,0.11034237429586313
Leicester City,-3.5916072802075085,-0.6973915111480221
Liverpool,-3.4662208626260664,
Luton,,
Manchester City,0.8471404060983672,-3.996603616095576
Manchester United,-5.505381133155561,
Newcastle United,,2.832168829142901
Norwich,0.893254287810461,
Nottingham Forest,,0.6600145133045601
Sheffield,,
Southampton,,
Tottenham,-0.1548778332891394,4.54544639585508
Watford,-1.8638800002956732,
West Ham,,-2.8144440549214
Wolverhampton,1.293192775779144,-3.558831909701188
