Opponent,Home Difficulty,Away Difficulty
Arsenal,0.8336635808087549,2.445167728597791
Aston Villa,1.1691361344442488,
Bournemouth,,-2.1791619168779346
Brentford,-3.154753219954692,0.9892381714078873
Brighton,,-1.9490629850112802
Burnley,,
Chelsea,5.764194881891706,-2.165159004197957
Crystal Palace,-3.093547355374806,1.3954586559296902
Everton,-2.1318638955052087,-0.3744389128217823
Fulham,-2.0187108856513003,
Ipswich Town,,
Leeds United,-5.342618298967854,1.0821563797784848
Leicester City,-1.1588126212607792,
Liverpool,-0.03196859587751316,
Luton,,
Manchester City,-0.18511811596435457,
Manchester United,5.296849010588562,2.1474991200309574
Newcastle United,0.01924530688802395,0.7919672141203331
Norwich,-3.939484904879829,
Nottingham Forest,,-5.7047732109206315
Sheffield,,
Southampton,-2.4889445530087446,-0.00832238118382822
Watford,0.2997590065892106,1.0625201243516051
West Ham,,2.6761998813249033
Wolverhampton,-0.847341306963556,-1.1038031716201806
