Opponent,Home Difficulty,Away Difficulty
Arsenal,,0.5033369996046508
Aston Villa,-3.455853130361014,
Bournemouth,1.22661908691277,
Brentford,-1.5889678101279796,
Brighton,-0.017349217987261745,
Burnley,,
Chelsea,-0.14695180352401382,
Crystal Palace,,-2.544654191623329
Everton,1.836094341652295,
Ipswich Town,,
Leeds United,,-1.5090106267321914
Leicester City,,-2.2181671720812504
Liverpool,-0.05027913828876229,
Luton,,
Manchester City,,0.31709780499125073
Manchester United,3.4696608948792163,
Newcastle United,4.430905778808903,
Norwich,,
Nottingham Forest,,-0.5132147160957539
Sheffield,,
Southampton,-0.1714203183058962,
Tottenham,,1.7312167069174165
Watford,,
West Ham,,6.123929186065554
Wolverhampton,,0.07623730387670213
