Opponent,Home Difficulty,Away Difficulty
Arsenal,,0.9574093408252871
Aston Villa,-4.398540292766015,3.299204513544293
Bournemouth,2.1044017223271605,
Brentford,-2.6747807498492744,
Brighton,,-0.8391275821852553
Burnley,-3.962840344441675,
Chelsea,0.4017981442964269,
Crystal Palace,-0.5579294606076712,-1.1306047586375487
Everton,-1.4682684106122423,
Fulham,-0.5840579690521115,-2.1161001221895024
Ipswich Town,,
Leeds United,,0.8491170340810039
Leicester City,-1.0690657559505945,
Liverpool,,0.8963375963479074
Luton,,
Manchester City,4.576348557200078,
Manchester United,-0.5522354006850136,0.6584575672619191
Norwich,-3.7351620958818534,
Nottingham Forest,-0.9600051317194653,
Sheffield,,
Southampton,0.17971121787230138,-2.045919314475114
Tottenham,-0.285928146337588,0.17800029512811355
Watford,,-2.897539470118317
West Ham,0.48750370738886994,
Wolverhampton,,1.1017431497100243
