name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability
James Storer,Wolves,Norwich,2021-11-27,False,0,0,0,0,0,0,False,0.08,0.0,0.0
James Storer,Wolves,Brighton,2021-12-15,False,0,0,0,0,0,0,False,0.0,0.0,0.0
