name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Robin Olsen,Aston Villa,Everton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Leicester City,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Newcastle United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Watford,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Brighton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Southampton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Leicester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,West Ham,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Arsenal,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Wolverhampton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Tottenham,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Leeds United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Norwich,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Burnley,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Liverpool,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Crystal Palace,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Burnley,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Robin Olsen,Aston Villa,Manchester City,2022-05-22,False,90,3,2,0,1,0,False,0.0,0.0,0.0,0.11
