name,team,opponent_team,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,form,clean_sheet_probability,saves_per_game
Remi Matthews,Crystal Palace,Manchester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Wolverhampton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Burnley,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Aston Villa,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Leicester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Manchester United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Everton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Southampton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Tottenham,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Brentford,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Norwich,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,West Ham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Brighton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Liverpool,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Norwich,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Brentford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Chelsea,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Watford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Burnley,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Wolverhampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Manchester City,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,West Ham,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Arsenal,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Leeds United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Newcastle United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Leicester City,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Southampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Watford,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Aston Villa,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Everton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Manchester United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Tottenham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Liverpool,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Brighton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Leeds United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Arsenal,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Remi Matthews,Crystal Palace,Newcastle United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
