name,team,opponent_team,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,form,clean_sheet_probability,saves_per_game
Vincent Angelini,Watford,Brentford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,West Ham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Tottenham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Newcastle United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Norwich,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Burnley,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,West Ham,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Brighton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Aston Villa,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Crystal Palace,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Manchester United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Arsenal,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Wolverhampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Southampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Liverpool,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Leicester City,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Brentford,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Manchester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Burnley,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Crystal Palace,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Everton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Leeds United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Vincent Angelini,Watford,Chelsea,False,0,0,0,0,0,0,False,0.0,0.0,0.0
