name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability
Jonas Lössl,Brentford,Manchester United,2022-01-19,True,90,3,2,0,1,0,False,0.0,0.0,0.0
Jonas Lössl,Brentford,Wolverhampton,2022-01-22,True,90,2,0,0,1,0,False,0.0,1.0,0.0
