name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability
Asmir Begović,Everton,Newcastle United,2022-03-17,True,90,0,6,0,11,3,True,0.0,0.0,1.0
Asmir Begović,Everton,Arsenal,2022-05-22,False,90,5,4,0,1,0,False,0.0,11.0,0.5
Asmir Begović,Everton,Aston Villa,2021-09-18,False,90,3,1,0,1,0,False,0.0,6.0,0.33
