name,team,opponent_team,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,form,clean_sheet_probability,saves_per_game
Kjell Scherpen,Brighton,Burnley,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Liverpool,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Newcastle United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Aston Villa,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Leicester City,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,West Ham,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Southampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Wolverhampton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Brentford,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Watford,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Chelsea,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Everton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Crystal Palace,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Chelsea,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Leeds United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Watford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Manchester United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Burnley,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Aston Villa,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Newcastle United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Liverpool,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Tottenham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Everton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Norwich,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Arsenal,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Tottenham,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Manchester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Southampton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Wolverhampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Manchester United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Leicester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,West Ham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Brentford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Leeds United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Crystal Palace,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Arsenal,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Norwich,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Kjell Scherpen,Brighton,Manchester City,True,0,0,0,0,0,0,False,0.0,0.0,0.0
