name,team,opponent_team,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,form,clean_sheet_probability,saves_per_game
Brandon Austin,Spurs,Liverpool,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Crystal Palace,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Southampton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Watford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Leeds United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Chelsea,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Southampton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Wolverhampton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Manchester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Burnley,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Leicester City,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Everton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Manchester United,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Brighton,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,West Ham,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Newcastle United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Aston Villa,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Brighton,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Brentford,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Leeds United,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Liverpool,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Arsenal,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Burnley,True,0,0,0,0,0,0,False,0.0,0.0,0.0
Brandon Austin,Spurs,Norwich,False,0,0,0,0,0,0,False,0.0,0.0,0.0
