name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability
Freddie Woodman,Newcastle,West Ham,2021-08-15,True,90,4,4,1,6,0,False,0,0.0,0.0
Freddie Woodman,Newcastle,Aston Villa,2021-08-21,False,90,2,0,0,1,0,False,0,6.0,0.0
Freddie Woodman,Newcastle,Southampton,2021-08-28,True,90,2,4,0,2,0,False,0,3.5,0.0
Freddie Woodman,Newcastle,Manchester United,2021-09-11,False,90,4,2,0,0,0,False,0,3.0,0.0
