name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability
Patrik Gunnarsson,Brentford,Crystal Palace,2021-08-21,False,0,0,0,0,0,0,False,0.0,0.0,0.0
Patrik Gunnarsson,Brentford,Aston Villa,2021-08-28,False,0,0,0,0,0,0,False,0.05,0.0,0.0
Patrik Gunnarsson,Brentford,Brighton,2021-09-11,True,0,0,0,0,0,0,False,0.0,0.0,0.0
