name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Will Norris,Burnley,Brighton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Brentford,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Chelsea,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Crystal Palace,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Wolverhampton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Newcastle United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,West Ham,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Liverpool,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Manchester United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Leicester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Arsenal,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Watford,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Manchester United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Liverpool,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Brighton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Tottenham,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Crystal Palace,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Leeds United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Chelsea,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Brentford,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Leicester City,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Manchester City,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Everton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Norwich,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,West Ham,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Southampton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Wolverhampton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Watford,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Aston Villa,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Tottenham,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Aston Villa,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Newcastle United,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Everton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Arsenal,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Leeds United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Norwich,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Manchester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Will Norris,Burnley,Southampton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
