name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,form,clean_sheet_probability,saves_per_game
Jack Butland,Crystal Palace,Chelsea,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Manchester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Wolverhampton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Burnley,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Aston Villa,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Leicester City,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Manchester United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Everton,,True,0,0,0,0,0,0,False,,0.0,0.0,0.0
Jack Butland,Crystal Palace,Southampton,2021-12-15,True,90,2,2,0,1,0,False,0.0,0.0,0.0,0.22
Jack Butland,Crystal Palace,Tottenham,2021-12-26,False,90,3,3,0,2,0,False,0.0,0.2,0.0,0.5
Jack Butland,Crystal Palace,Brentford,,True,0,0,0,0,0,0,False,,0.6,0.0,0.45
Jack Butland,Crystal Palace,Norwich,,True,0,0,0,0,0,0,False,,0.6,0.0,0.42
Jack Butland,Crystal Palace,West Ham,,True,0,0,0,0,0,0,False,,0.6,0.0,0.38
Jack Butland,Crystal Palace,Brighton,2022-01-14,False,90,1,4,1,11,3,False,0.0,0.6,0.0,0.64
Jack Butland,Crystal Palace,Liverpool,,True,0,0,0,0,0,0,False,,2.6,0.0,0.6
Jack Butland,Crystal Palace,Norwich,,False,0,0,0,0,0,0,False,,2.2,0.0,0.56
Jack Butland,Crystal Palace,Brentford,,False,0,0,0,0,0,0,False,,2.2,0.0,0.53
Jack Butland,Crystal Palace,Chelsea,2022-02-19,True,45,1,0,0,1,0,False,0.0,2.2,0.0,0.5
Jack Butland,Crystal Palace,Watford,2022-02-23,False,90,1,0,0,2,0,False,0.0,2.4,0.0,0.47
Jack Butland,Crystal Palace,Burnley,2022-02-26,True,90,1,1,0,2,0,False,0.0,0.6,0.0,0.5
Jack Butland,Crystal Palace,Wolverhampton,,False,0,0,0,0,0,0,False,,1.0,0.0,0.48
Jack Butland,Crystal Palace,Manchester City,,True,0,0,0,0,0,0,False,,1.0,0.0,0.45
Jack Butland,Crystal Palace,West Ham,,False,0,0,0,0,0,0,False,,1.0,0.0,0.43
Jack Butland,Crystal Palace,Arsenal,,True,0,0,0,0,0,0,False,,0.8,0.0,0.42
Jack Butland,Crystal Palace,Leeds United,,False,0,0,0,0,0,0,False,,0.4,0.0,0.4
Jack Butland,Crystal Palace,Newcastle United,,False,0,0,0,0,0,0,False,,0.0,0.0,0.38
Jack Butland,Crystal Palace,Leicester City,,True,0,0,0,0,0,0,False,,0.0,0.0,0.37
Jack Butland,Crystal Palace,Southampton,,False,0,0,0,0,0,0,False,,0.0,0.0,0.36
Jack Butland,Crystal Palace,Watford,2022-05-07,True,90,0,1,0,6,0,True,0.0,0.0,0.17,0.38
Jack Butland,Crystal Palace,Aston Villa,2022-05-15,False,90,1,3,0,3,0,False,0.0,1.2,0.14,0.47
Jack Butland,Crystal Palace,Everton,2022-05-19,False,90,3,3,0,2,0,False,0.0,1.8,0.12,0.55
Jack Butland,Crystal Palace,Manchester United,,True,0,0,0,0,0,0,False,,2.2,0.12,0.53
Jack Butland,Crystal Palace,Tottenham,,True,0,0,0,0,0,0,False,,2.2,0.12,0.52
Jack Butland,Crystal Palace,Liverpool,,False,0,0,0,0,0,0,False,,2.2,0.12,0.5
Jack Butland,Crystal Palace,Brighton,,True,0,0,0,0,0,0,False,,1.0,0.12,0.49
Jack Butland,Crystal Palace,Leeds United,,True,0,0,0,0,0,0,False,,0.4,0.12,0.47
Jack Butland,Crystal Palace,Arsenal,,False,0,0,0,0,0,0,False,,0.0,0.12,0.46
Jack Butland,Crystal Palace,Newcastle United,,True,0,0,0,0,0,0,False,,0.0,0.12,0.45
