name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-08-19,0,Leicester City,0,0,False
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-08-24,0,Everton,0,0,True
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-09-01,0,Newcastle United,0,0,False
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-09-15,0,Arsenal,0,0,True
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-10-19,0,West Ham,0,0,True
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-09-29,0,Manchester United,0,0,False
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-10-06,0,Brighton,0,0,False
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-10-27,0,Crystal Palace,0,0,False
Bryan Gil Salvatierra,MID,Spurs,0,0,0,0.0,2024-09-21,0,Brentford,0,0,True
