name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Daichi Kamada,MID,Crystal Palace,0,0,2,3.4,2024-08-24,27,West Ham,0,1,True
Daichi Kamada,MID,Crystal Palace,0,0,1,3.7,2024-08-18,69,Brentford,1,1,False
Daichi Kamada,MID,Crystal Palace,0,0,0,0.5,2024-10-05,2,Liverpool,0,1,True
Daichi Kamada,MID,Crystal Palace,0,0,2,2.9,2024-09-28,61,Everton,1,2,False
Daichi Kamada,MID,Crystal Palace,0,0,0,1.6,2024-09-14,26,Leicester City,0,1,True
Daichi Kamada,MID,Crystal Palace,0,0,1,4.0,2024-09-01,87,Chelsea,1,2,False
Daichi Kamada,MID,Crystal Palace,0,1,0,1.7,2024-09-21,90,Manchester United,1,3,True
Daichi Kamada,MID,Crystal Palace,0,0,1,4.6,2024-10-21,87,Nottingham Forest,1,1,False
Daichi Kamada,MID,Crystal Palace,0,0,0,0.9,2024-10-27,2,Tottenham,0,1,True
