name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Mitoma Kaoru,MID,Brighton,0,1,0,13.2,2024-08-17,88,Everton,1,8,False
Mitoma Kaoru,MID,Brighton,1,0,1,3.6,2024-08-24,89,Manchester United,1,6,True
Mitoma Kaoru,MID,Brighton,0,0,1,4.5,2024-08-31,84,Arsenal,1,2,False
Mitoma Kaoru,MID,Brighton,0,1,0,7.8,2024-09-14,90,Ipswich Town,1,3,True
Mitoma Kaoru,MID,Brighton,0,0,2,5.8,2024-09-22,90,Nottingham Forest,1,5,True
Mitoma Kaoru,MID,Brighton,0,0,4,5.9,2024-09-28,90,Chelsea,1,2,False
Mitoma Kaoru,MID,Brighton,0,0,2,10.0,2024-10-06,90,Tottenham,1,5,True
