Opponent,Home Difficulty,Away Difficulty
Arsenal,-3.0408416519293446,2.9007494983669178
Aston Villa,-2.1399514081631135,3.299204513544293
Bournemouth,,
Brentford,-2.401066260616513,-3.7525170278346374
Brighton,-4.310646766882525,-0.9012015835620144
Burnley,-3.462840344441675,-1.46695809145372
Chelsea,1.8721824168262065,0.5160741554078689
Crystal Palace,-2.0472282799740413,-1.1306047586375487
Everton,-5.874547621221324,2.8244400348627665
Fulham,,
Leeds United,-5.377646740500967,6.229842495437245
Leicester City,-1.01436857817387,-1.8892587486420058
Liverpool,1.4742526873142936,0.37088131438656546
Luton,,
Manchester City,5.838730353526424,4.62984787377165
Manchester United,-0.5522354006850136,1.2009071236017077
Norwich,-3.2351620958818534,-5.299323996063114
Nottingham Forest,,
Sheffield,,
Southampton,0.17971121787230138,-1.9335288865650657
Tottenham,-0.285928146337588,4.750662932909921
Watford,-0.16488261006787008,-2.397539470118317
West Ham,0.48750370738886994,1.4480721146172073
Wolverhampton,-2.9798647844204593,0.3355756562311811
