Opponent,Home Difficulty,Away Difficulty
Arsenal,0.7124425992081744,3.368796093792607
Bournemouth,,
Brentford,-0.37082363396555035,0.37727884434046066
Brighton,-3.7165106714225287,-4.312077187535511
Burnley,2.784401703429763,-3.4575462665857923
Chelsea,2.749301807512375,4.064036297258439
Crystal Palace,-0.1326547577991645,-2.1328660248769093
Everton,-3.073150957183661,-0.4226002767908505
Fulham,,
Leeds United,-3.6175878890169977,-2.1546372567287353
Leicester City,-0.167961455959744,-4.607127482930836
Liverpool,-0.880058616223608,0.8269993450340168
Luton,,
Manchester City,0.4179223569839995,0.5834193526544276
Manchester United,0.004246244542805755,-1.2943644070620595
Newcastle United,-3.474724153635307,1.8818126262742436
Norwich,-3.614454261735479,-3.46964335962708
Nottingham Forest,,
Sheffield,,
Southampton,-6.650901144824601,1.7536507513530197
Tottenham,5.759018650885105,2.0116975313288474
Watford,5.010213409513211,2.4376001900822413
West Ham,3.9697091492670316,1.8595784213546604
Wolverhampton,1.5168580792138748,1.3086154519548039
