name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Yoane Wissa,FWD,Brentford,0,2.1,2024-03-16,78,Burnley,1,2,False
Yoane Wissa,FWD,Brentford,2,10.5,2023-08-19,78,Fulham,1,11,False
Yoane Wissa,FWD,Brentford,0,5.7,2024-02-26,17,West Ham,0,5,False
Yoane Wissa,FWD,Brentford,3,11.6,2023-08-13,71,Tottenham,1,9,True
Yoane Wissa,FWD,Brentford,0,1.1,2023-08-26,90,Crystal Palace,1,2,True
Yoane Wissa,FWD,Brentford,0,3.2,2023-12-17,75,Aston Villa,1,2,True
Yoane Wissa,FWD,Brentford,0,4.7,2023-12-02,90,Luton,1,2,True
Yoane Wissa,FWD,Brentford,0,4.8,2023-12-09,90,Sheffield,1,2,False
Yoane Wissa,FWD,Brentford,0,0.9,2023-10-28,75,Chelsea,1,2,False
Yoane Wissa,FWD,Brentford,0,0.0,2024-01-20,0,Nottingham Forest,0,0,True
Yoane Wissa,FWD,Brentford,0,0.6,2023-12-06,50,Brighton,0,0,False
Yoane Wissa,FWD,Brentford,0,3.6,2023-11-25,71,Arsenal,1,2,True
Yoane Wissa,FWD,Brentford,0,3.3,2023-11-04,88,West Ham,1,2,True
Yoane Wissa,FWD,Brentford,0,0.9,2023-12-30,90,Crystal Palace,1,2,False
Yoane Wissa,FWD,Brentford,0,1.3,2023-11-12,71,Liverpool,1,2,False
Yoane Wissa,FWD,Brentford,1,10.2,2023-12-27,85,Wolverhampton,1,7,True
Yoane Wissa,FWD,Brentford,0,0.0,2024-02-05,0,Manchester City,0,0,True
Yoane Wissa,FWD,Brentford,0,0.0,2024-02-10,0,Wolverhampton,0,0,False
Yoane Wissa,FWD,Brentford,0,4.0,2024-03-30,70,Manchester United,1,1,True
Yoane Wissa,FWD,Brentford,0,0.0,2024-01-31,0,Tottenham,0,0,False
Yoane Wissa,FWD,Brentford,0,9.3,2024-03-02,86,Chelsea,1,6,True
Yoane Wissa,FWD,Brentford,0,8.4,2024-03-09,77,Arsenal,1,5,False
Yoane Wissa,FWD,Brentford,0,1.7,2024-02-17,27,Liverpool,0,1,True
Yoane Wissa,FWD,Brentford,0,2.0,2024-02-20,67,Manchester City,1,1,False
Yoane Wissa,FWD,Brentford,0,2.3,2024-04-03,72,Brighton,1,2,True
Yoane Wissa,FWD,Brentford,0,9.7,2024-04-06,80,Aston Villa,1,5,False
Yoane Wissa,FWD,Brentford,0,2.2,2024-04-13,89,Sheffield,1,2,True
Yoane Wissa,FWD,Brentford,0,2.4,2023-09-02,90,Bournemouth,1,2,True
Yoane Wissa,FWD,Brentford,0,7.2,2023-09-16,90,Newcastle United,1,1,False
Yoane Wissa,FWD,Brentford,0,1.1,2024-05-04,24,Fulham,0,1,True
Yoane Wissa,FWD,Brentford,0,1.3,2024-04-27,67,Everton,1,2,False
Yoane Wissa,FWD,Brentford,0,4.6,2023-10-07,69,Manchester United,1,5,False
Yoane Wissa,FWD,Brentford,0,2.3,2023-09-23,90,Everton,1,2,True
Yoane Wissa,FWD,Brentford,0,2.7,2023-10-01,90,Nottingham Forest,1,2,False
Yoane Wissa,FWD,Brentford,1,7.5,2024-05-19,83,Newcastle United,1,9,True
Yoane Wissa,FWD,Brentford,2,14.5,2023-10-21,90,Burnley,1,8,True
Yoane Wissa,FWD,Brentford,3,14.2,2024-04-20,81,Luton,1,13,False
Yoane Wissa,FWD,Brentford,3,11.3,2024-05-11,27,Bournemouth,0,11,False
