name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Dan Burn,DEF,Newcastle,2.5,0,0,0,0.01,0.16,1.9,6,1,0,3.2,90,Aston Villa,0,0,0,1,2,True,0
Dan Burn,DEF,Newcastle,2.8,0,0,0,0.0,0.07,0.98,100,2,0,3.4,90,Wolverhampton,0,0,0,1,0,False,1
Dan Burn,DEF,Newcastle,2.3,0,0,0,0.0,0.0,0.37,107,0,0,1.4,45,Arsenal,0,0,0,1,1,True,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0.0,0.0,0.0,113,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0.0,0.0,0.0,127,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0.0,0.0,0.0,138,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0.0,0.0,0.0,144,0,0,0.0,0,Everton,0,0,0,0,0,False,0
Dan Burn,DEF,Newcastle,0.0,0,0,0,0.0,0.0,0.0,159,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
Dan Burn,DEF,Newcastle,3.3,0,2,1,0.01,1.16,0.2,168,0,1,11.9,83,Fulham,0,0,0,1,14,True,0
Dan Burn,DEF,Newcastle,3.7,0,0,0,0.01,0.0,1.79,175,1,0,2.4,84,Luton,0,0,0,1,2,False,0
Dan Burn,DEF,Newcastle,3.2,0,0,0,0.0,0.06,2.45,189,2,0,1.5,54,Nottingham Forest,0,0,0,1,0,True,0
Dan Burn,DEF,Newcastle,1.5,0,0,0,0.01,0.0,1.09,16,1,0,1.6,90,Manchester City,0,0,0,1,2,False,0
Dan Burn,DEF,Newcastle,2.8,0,0,0,0.0,0.0,6.05,194,3,0,2.5,81,Liverpool,0,0,0,1,1,False,0
Dan Burn,DEF,Newcastle,1.2,1,0,0,0.14,0.0,2.84,209,3,0,5.8,90,Manchester City,0,0,0,1,4,True,0
Dan Burn,DEF,Newcastle,3.5,0,0,0,0.0,0.05,1.44,211,1,0,2.8,90,Aston Villa,0,0,0,1,2,False,0
Dan Burn,DEF,Newcastle,2.7,0,0,0,0.0,0.0,2.09,229,4,0,0.9,63,Luton,0,0,0,1,-1,True,1
Dan Burn,DEF,Newcastle,1.2,0,0,0,0.01,0.0,1.5,237,2,0,3.6,90,Nottingham Forest,0,0,0,1,1,False,0
Dan Burn,DEF,Newcastle,1.3,0,0,0,0.0,0.07,2.45,247,2,0,1.7,70,Bournemouth,0,0,0,1,1,True,0
Dan Burn,DEF,Newcastle,0.0,1,0,0,0.05,0.0,0.29,251,0,0,3.8,17,Arsenal,0,0,0,0,4,False,0
Dan Burn,DEF,Newcastle,3.5,0,2,1,0.45,0.36,0.8,267,0,0,5.8,90,Wolverhampton,0,0,0,1,8,True,0
Dan Burn,DEF,Newcastle,3.5,0,0,0,0.0,0.08,0.79,275,2,0,1.4,68,Chelsea,0,0,0,1,1,False,0
Dan Burn,DEF,Newcastle,1.7,0,0,0,0.01,0.0,0.95,29,2,0,3.7,90,Liverpool,0,0,0,1,1,True,0
Dan Burn,DEF,Newcastle,3.3,0,0,0,0.0,0.0,1.42,297,3,0,2.4,90,West Ham,0,0,0,1,1,True,0
Dan Burn,DEF,Newcastle,1.3,0,0,0,0.0,0.1,1.42,310,1,0,3.2,90,Everton,0,0,0,1,2,True,0
Dan Burn,DEF,Newcastle,2.5,0,0,1,0.0,0.0,1.27,315,0,0,2.0,90,Fulham,0,0,0,1,6,False,0
Dan Burn,DEF,Newcastle,3.3,0,0,1,0.01,0.13,0.73,328,0,0,1.6,90,Tottenham,0,0,0,1,6,True,0
Dan Burn,DEF,Newcastle,3.2,0,0,0,0.11,0.0,0.88,284,2,0,5.4,90,Crystal Palace,0,0,0,1,1,False,0
Dan Burn,DEF,Newcastle,4.3,0,0,0,0.0,0.06,1.48,346,1,0,4.1,90,Sheffield,0,0,0,1,2,True,0
Dan Burn,DEF,Newcastle,3.3,0,0,0,0.0,0.05,1.08,354,1,0,1.8,90,Burnley,0,0,0,1,2,False,0
