name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Adama Traoré,MID,Fulham,0,0,0,0.0,2024-03-16,0,Tottenham,0,0,True
Adama Traoré,MID,Fulham,0,0,1,0.0,2023-08-19,4,Brentford,0,1,True
Adama Traoré,MID,Fulham,0,0,1,3.0,2024-02-24,13,Manchester United,0,4,False
Adama Traoré,MID,Fulham,0,0,1,2.6,2023-08-26,19,Arsenal,0,1,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-12-16,0,Newcastle United,0,0,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-12-23,0,Burnley,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-12-03,0,Liverpool,0,0,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-12-06,0,Nottingham Forest,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-10-29,0,Brighton,0,0,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-11-04,0,Manchester United,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2024-01-13,0,Chelsea,0,0,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-12-10,0,West Ham,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-11-27,0,Wolverhampton,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.9,2023-11-12,8,Aston Villa,0,1,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-12-26,0,Bournemouth,0,0,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-12-31,0,Arsenal,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2024-02-10,5,Bournemouth,0,1,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2024-02-03,0,Burnley,0,0,False
Adama Traoré,MID,Fulham,0,0,2,4.1,2024-03-30,27,Sheffield,0,4,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2024-01-30,0,Everton,0,0,True
Adama Traoré,MID,Fulham,0,0,0,5.2,2024-03-02,6,Brighton,0,6,True
Adama Traoré,MID,Fulham,0,0,0,3.5,2024-03-09,20,Wolverhampton,0,1,False
Adama Traoré,MID,Fulham,0,0,0,2.5,2024-02-17,15,Aston Villa,0,0,True
Adama Traoré,MID,Fulham,0,0,1,3.3,2024-04-02,57,Nottingham Forest,0,1,False
Adama Traoré,MID,Fulham,0,0,1,1.0,2024-04-06,25,Newcastle United,0,1,True
Adama Traoré,MID,Fulham,0,0,0,1.0,2024-04-14,1,West Ham,0,1,False
Adama Traoré,MID,Fulham,0,0,1,0.0,2023-09-02,9,Manchester City,0,1,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-09-16,0,Luton,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-10-07,0,Sheffield,0,0,True
Adama Traoré,MID,Fulham,0,0,0,0.0,2024-04-27,0,Crystal Palace,0,0,True
Adama Traoré,MID,Fulham,0,0,0,2.8,2024-05-04,26,Brentford,0,1,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-09-23,0,Crystal Palace,0,0,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-10-02,0,Chelsea,0,0,True
Adama Traoré,MID,Fulham,1,0,2,9.7,2024-05-19,78,Luton,1,10,False
Adama Traoré,MID,Fulham,0,0,0,0.0,2023-10-23,0,Tottenham,0,0,False
Adama Traoré,MID,Fulham,0,0,0,1.3,2024-04-21,5,Liverpool,0,1,True
Adama Traoré,MID,Fulham,0,0,3,0.4,2024-05-11,45,Manchester City,0,1,True
