name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Harry Maguire,DEF,Man Utd,2.5,0,0,0,0.0,0.0,0.0,10,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,2.5,0,0,0,0.02,0.03,3.94,98,3,0,2.2,90,Manchester City,0,0,0,1,1,True,0
Harry Maguire,DEF,Man Utd,3.8,0,1,1,0.01,0.0,1.01,104,0,0,3.6,90,Fulham,0,0,0,1,7,False,0
Harry Maguire,DEF,Man Utd,5.7,0,0,1,0.02,0.0,0.42,118,0,0,4.5,90,Luton,0,0,0,1,6,True,0
Harry Maguire,DEF,Man Utd,6.8,0,0,1,0.0,0.06,2.73,123,0,0,2.7,90,Everton,0,0,0,1,6,False,0
Harry Maguire,DEF,Man Utd,5.0,0,0,0,0.0,0.07,2.65,138,1,0,3.9,90,Newcastle United,0,0,0,1,1,False,1
Harry Maguire,DEF,Man Utd,5.0,1,0,0,0.01,0.2,1.4,150,1,0,1.7,90,Chelsea,0,0,0,1,5,True,0
Harry Maguire,DEF,Man Utd,4.3,0,0,0,0.02,0.06,1.48,157,3,0,5.1,90,Bournemouth,0,0,0,1,1,True,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,166,0,0,0.0,0,Liverpool,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,179,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,188,0,0,0.0,0,Aston Villa,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.5,0,0,0,0.0,0.0,0.0,18,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,197,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,208,0,0,0.0,0,Tottenham,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.5,0,0,0,0.0,0.0,0.13,218,1,0,0.2,4,Wolverhampton,0,0,0,0,1,False,0
Harry Maguire,DEF,Man Utd,2.3,0,0,1,0.0,0.0,1.69,228,0,0,2.4,90,West Ham,0,0,0,1,6,True,0
Harry Maguire,DEF,Man Utd,4.7,1,2,0,0.36,0.14,2.49,231,1,0,6.1,90,Aston Villa,0,0,0,1,7,False,0
Harry Maguire,DEF,Man Utd,4.0,0,0,0,0.01,0.0,1.13,245,1,0,1.3,45,Luton,0,0,0,1,0,False,1
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.26,1.04,1.11,258,2,1,13.8,90,Fulham,0,0,0,1,6,True,1
Harry Maguire,DEF,Man Utd,0.6,0,0,0,0.0,0.0,0.0,266,0,0,0.0,0,Manchester City,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,278,0,0,0.0,0,Everton,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.4,0,0,0,0.0,0.0,0.0,28,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.2,0,0,0,0.0,0.11,1.76,293,1,0,1.9,45,Brentford,0,0,0,0,1,False,0
Harry Maguire,DEF,Man Utd,0.3,0,0,0,0.0,0.1,3.04,307,4,0,2.1,90,Chelsea,0,0,0,1,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.02,3.59,317,2,0,3.2,90,Liverpool,0,0,0,1,1,True,0
Harry Maguire,DEF,Man Utd,0.8,0,0,0,0.03,0.02,1.75,322,2,0,3.0,90,Bournemouth,0,0,0,1,1,False,0
Harry Maguire,DEF,Man Utd,2.6,1,2,0,0.02,0.09,0.77,288,2,1,9.6,90,Sheffield,0,0,0,1,12,True,0
Harry Maguire,DEF,Man Utd,3.7,0,0,0,0.01,0.0,2.06,345,1,0,2.1,90,Burnley,0,0,0,1,2,True,0
Harry Maguire,DEF,Man Utd,3.8,0,0,0,0.0,0.0,0.0,356,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,365,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,337,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,0.0,373,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0.0,0.0,1.2,31,2,0,0.2,23,Arsenal,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.5,0,0,0,0.0,0.0,0.0,45,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
Harry Maguire,DEF,Man Utd,0.8,0,0,0,0.0,0.0,0.0,54,0,0,0.0,0,Burnley,0,0,0,0,0,False,0
Harry Maguire,DEF,Man Utd,0.8,0,0,0,0.0,0.0,0.0,65,0,0,0.3,3,Crystal Palace,0,0,0,0,1,True,0
Harry Maguire,DEF,Man Utd,2.8,1,1,0,0.18,0.0,0.95,78,1,0,4.8,90,Brentford,0,0,0,1,6,True,0
Harry Maguire,DEF,Man Utd,4.0,0,0,0,0.02,0.0,1.38,89,1,0,3.0,90,Sheffield,0,0,0,1,2,False,0
