name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Amari'i Bell,DEF,Luton,0.5,0,0,0,0.0,0.0,4.1,4,4,0,0.0,90,Brighton,0,0,0,1,0,False,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,92,0,0,0.0,0,Aston Villa,0,0,0,0,0,False,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,105,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,118,0,0,0.0,0,Manchester United,0,0,0,0,0,False,0
Amari'i Bell,DEF,Luton,0.2,0,0,0,0.2,0.01,1.68,125,1,0,6.7,90,Crystal Palace,0,0,0,1,2,True,0
Amari'i Bell,DEF,Luton,0.3,0,0,0,0.0,0.0,3.47,133,3,0,2.4,90,Brentford,0,0,0,1,1,False,0
Amari'i Bell,DEF,Luton,-0.2,0,0,0,0.0,0.0,2.44,146,4,0,3.4,90,Arsenal,0,0,0,1,0,True,0
Amari'i Bell,DEF,Luton,-0.7,0,0,0,0.01,0.0,1.6,156,2,0,1.9,90,Manchester City,0,0,0,1,1,True,0
Amari'i Bell,DEF,Luton,1.2,0,1,1,0.01,0.0,1.24,175,0,0,2.6,75,Newcastle United,0,0,0,1,7,True,0
Amari'i Bell,DEF,Luton,1.5,0,0,0,0.01,0.0,2.59,190,2,0,2.2,90,Sheffield,0,0,0,1,1,False,0
Amari'i Bell,DEF,Luton,1.5,0,0,0,0.01,0.0,1.5,195,3,0,2.6,90,Chelsea,0,0,0,1,1,True,0
Amari'i Bell,DEF,Luton,0.8,0,0,0,0.02,0.0,0.99,205,1,0,1.9,90,Burnley,0,0,0,1,2,False,0
Amari'i Bell,DEF,Luton,3.5,0,0,1,0.0,0.0,0.88,214,0,0,2.1,90,Brighton,0,0,0,1,6,True,0
Amari'i Bell,DEF,Luton,1.7,0,0,0,0.02,0.0,2.28,229,4,0,1.6,90,Newcastle United,0,0,0,1,0,False,0
Amari'i Bell,DEF,Luton,3.0,0,2,0,0.05,0.0,1.81,235,3,0,3.8,90,Sheffield,0,0,0,1,3,True,0
Amari'i Bell,DEF,Luton,2.5,0,0,0,0.02,0.0,2.81,245,2,0,3.2,90,Manchester United,0,0,0,1,1,True,0
Amari'i Bell,DEF,Luton,2.5,0,0,0,0.01,0.0,3.31,257,4,0,3.0,90,Liverpool,0,0,0,1,0,False,0
Amari'i Bell,DEF,Luton,0.1,0,0,0,0.0,0.0,0.33,265,0,0,0.0,5,Aston Villa,0,0,0,1,1,True,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,276,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,162,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,287,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.01,0.0,2.09,26,3,0,3.1,90,Chelsea,0,0,0,1,1,False,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,300,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,301,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,316,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
Amari'i Bell,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,327,0,0,0.0,0,Manchester City,0,0,0,0,0,False,0
