name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Daiki Hashioka,DEF,Luton,0.4,0,0,0,0.0,0.0,0.0,229,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
Daiki Hashioka,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,235,0,0,0.0,0,Sheffield,0,0,0,0,0,True,0
Daiki Hashioka,DEF,Luton,-1.5,0,0,0,0.0,0.0,0.0,245,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
Daiki Hashioka,DEF,Luton,-1.5,0,0,0,0.0,0.0,0.0,257,0,0,0.0,0,Liverpool,0,0,0,0,0,False,0
Daiki Hashioka,DEF,Luton,-0.8,0,0,0,0.0,0.0,0.28,265,1,0,0.6,37,Aston Villa,0,0,0,0,1,True,0
Daiki Hashioka,DEF,Luton,0.2,0,0,0,0.0,0.05,0.88,276,0,0,0.8,28,Crystal Palace,0,0,0,0,1,False,0
Daiki Hashioka,DEF,Luton,0.2,0,0,0,0.0,0.0,2.03,162,3,0,1.2,67,Bournemouth,0,0,0,1,1,False,0
Daiki Hashioka,DEF,Luton,0.1,0,0,0,0.0,0.0,0.0,287,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
Daiki Hashioka,DEF,Luton,-0.4,0,0,0,0.01,0.0,1.72,300,2,0,1.5,45,Tottenham,0,0,0,0,0,False,0
Daiki Hashioka,DEF,Luton,-1.3,0,0,0,0.17,0.05,0.82,301,2,0,2.7,90,Arsenal,1,0,0,1,-1,False,0
Daiki Hashioka,DEF,Luton,0.0,0,0,0,0.01,0.0,0.22,316,1,0,0.6,61,Bournemouth,0,0,0,1,2,True,0
Daiki Hashioka,DEF,Luton,-1.7,0,0,0,0.0,0.0,4.26,327,5,0,2.7,90,Manchester City,1,0,0,1,-2,False,0
Daiki Hashioka,DEF,Luton,-0.5,0,0,0,0.0,0.0,0.74,336,1,0,0.4,19,Brentford,0,0,0,0,1,True,0
Daiki Hashioka,DEF,Luton,-0.3,0,0,0,0.05,0.0,0.82,350,2,0,2.9,65,Wolverhampton,0,0,0,1,1,False,0
Daiki Hashioka,DEF,Luton,-0.5,0,0,0,0.0,0.0,0.0,358,0,0,0.0,0,Everton,0,0,0,0,0,True,0
Daiki Hashioka,DEF,Luton,0.0,0,0,0,0.0,0.0,0.0,369,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
Daiki Hashioka,DEF,Luton,-0.3,0,0,0,0.02,0.0,1.06,378,4,0,2.8,90,Fulham,0,0,0,1,0,True,0
