name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Cody Gakpo,FWD,Liverpool,0,2.8,2023-08-19,62,Bournemouth,1,2,True
Cody Gakpo,FWD,Liverpool,0,1.9,2023-08-27,57,Newcastle United,1,1,False
Cody Gakpo,FWD,Liverpool,0,2.1,2023-08-13,65,Chelsea,1,2,False
Cody Gakpo,FWD,Liverpool,0,2.9,2023-12-17,29,Manchester United,0,1,True
Cody Gakpo,FWD,Liverpool,0,3.3,2023-12-23,67,Arsenal,1,2,True
Cody Gakpo,FWD,Liverpool,0,3.0,2023-12-06,85,Sheffield,1,2,False
Cody Gakpo,FWD,Liverpool,0,1.5,2023-12-03,26,Fulham,0,1,True
Cody Gakpo,FWD,Liverpool,0,0.6,2023-10-29,32,Nottingham Forest,0,1,True
Cody Gakpo,FWD,Liverpool,0,0.3,2023-11-25,17,Manchester City,0,1,False
Cody Gakpo,FWD,Liverpool,0,1.1,2023-11-05,24,Luton,0,1,False
Cody Gakpo,FWD,Liverpool,0,11.8,2023-12-26,66,Burnley,1,5,False
Cody Gakpo,FWD,Liverpool,0,2.9,2024-01-21,26,Bournemouth,0,4,False
Cody Gakpo,FWD,Liverpool,0,7.3,2024-01-01,26,Newcastle United,0,5,True
Cody Gakpo,FWD,Liverpool,0,1.0,2023-12-09,33,Crystal Palace,0,1,False
Cody Gakpo,FWD,Liverpool,0,2.5,2023-11-12,82,Brentford,1,2,True
Cody Gakpo,FWD,Liverpool,0,0.2,2024-02-10,8,Burnley,0,1,True
Cody Gakpo,FWD,Liverpool,0,0.4,2024-02-04,57,Arsenal,1,1,False
Cody Gakpo,FWD,Liverpool,0,0.3,2024-03-31,1,Brighton,0,0,True
Cody Gakpo,FWD,Liverpool,0,1.7,2024-01-31,22,Chelsea,0,1,True
Cody Gakpo,FWD,Liverpool,0,1.2,2024-03-02,83,Nottingham Forest,1,2,False
Cody Gakpo,FWD,Liverpool,0,0.3,2024-03-10,14,Manchester City,0,1,True
Cody Gakpo,FWD,Liverpool,3,8.8,2024-02-17,45,Brentford,0,11,False
Cody Gakpo,FWD,Liverpool,0,16.3,2024-02-21,90,Luton,1,6,True
Cody Gakpo,FWD,Liverpool,3,11.0,2024-04-04,17,Sheffield,0,8,True
Cody Gakpo,FWD,Liverpool,0,0.6,2024-04-07,22,Manchester United,0,1,False
Cody Gakpo,FWD,Liverpool,0,6.3,2024-04-14,24,Crystal Palace,0,1,True
Cody Gakpo,FWD,Liverpool,0,0.3,2023-09-03,25,Aston Villa,0,1,True
Cody Gakpo,FWD,Liverpool,1,7.8,2023-09-16,55,Wolverhampton,1,6,False
Cody Gakpo,FWD,Liverpool,0,0.0,2023-10-08,0,Brighton,0,0,False
Cody Gakpo,FWD,Liverpool,0,0.0,2023-10-21,0,Everton,0,0,True
Cody Gakpo,FWD,Liverpool,0,3.0,2023-09-24,9,West Ham,0,1,True
Cody Gakpo,FWD,Liverpool,3,11.8,2024-05-05,90,Tottenham,1,12,True
Cody Gakpo,FWD,Liverpool,2,8.8,2023-09-30,45,Tottenham,1,7,False
Cody Gakpo,FWD,Liverpool,0,7.6,2024-04-27,90,West Ham,1,2,False
Cody Gakpo,FWD,Liverpool,0,7.1,2024-05-19,80,Wolverhampton,1,2,True
Cody Gakpo,FWD,Liverpool,0,11.5,2024-04-21,85,Fulham,1,5,False
Cody Gakpo,FWD,Liverpool,0,0.0,2024-04-24,0,Everton,0,0,False
Cody Gakpo,FWD,Liverpool,0,7.1,2024-05-13,74,Aston Villa,1,6,False
