name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Carlton Morris,FWD,Luton,1.4,0,2,0.09,1.05,4,1,0.0,90,Brighton,0,0,1,8,False,0
Carlton Morris,FWD,Luton,1.3,0,0,0.0,0.0,92,0,0.0,75,Aston Villa,0,0,1,2,False,0
Carlton Morris,FWD,Luton,1.0,0,0,0.01,0.22,105,0,3.6,74,Liverpool,0,0,1,2,True,0
Carlton Morris,FWD,Luton,1.0,0,0,0.01,0.15,118,0,5.2,90,Manchester United,0,0,1,2,False,0
Carlton Morris,FWD,Luton,2.5,1,0,0.01,0.07,125,0,2.9,73,Crystal Palace,0,0,1,5,True,0
Carlton Morris,FWD,Luton,2.3,0,0,0.0,0.0,133,0,1.2,60,Brentford,0,0,1,2,False,0
Carlton Morris,FWD,Luton,1.5,0,0,0.0,0.0,146,0,0.7,29,Arsenal,0,0,0,1,True,0
Carlton Morris,FWD,Luton,0.7,0,0,0.0,0.0,156,0,0.0,18,Manchester City,0,0,0,1,True,0
Carlton Morris,FWD,Luton,1.0,0,0,0.0,0.0,175,0,0.1,10,Newcastle United,0,0,0,1,True,0
Carlton Morris,FWD,Luton,2.4,2,0,0.0,0.0,190,0,0.6,19,Sheffield,0,0,0,7,False,0
Carlton Morris,FWD,Luton,1.7,0,0,0.01,0.46,195,0,5.9,28,Chelsea,0,0,0,1,True,0
Carlton Morris,FWD,Luton,4.5,0,2,0.0,0.18,205,1,5.4,16,Burnley,0,0,0,7,False,0
Carlton Morris,FWD,Luton,5.5,1,0,0.01,0.51,214,0,8.1,82,Brighton,0,0,1,5,True,0
Carlton Morris,FWD,Luton,6.7,1,2,0.14,0.82,229,1,11.9,78,Newcastle United,0,0,1,11,False,0
Carlton Morris,FWD,Luton,7.0,0,0,0.03,0.81,235,1,6.8,86,Sheffield,0,0,1,5,True,1
Carlton Morris,FWD,Luton,10.9,0,2,0.03,0.63,245,1,11.0,90,Manchester United,0,0,1,8,True,0
Carlton Morris,FWD,Luton,10.9,0,0,0.01,0.0,257,0,2.1,90,Liverpool,0,0,1,2,False,0
Carlton Morris,FWD,Luton,4.8,0,2,0.36,0.47,265,1,12.5,90,Aston Villa,0,0,1,8,True,0
Carlton Morris,FWD,Luton,7.8,0,0,0.02,0.26,276,0,4.1,90,Crystal Palace,0,0,1,2,False,0
Carlton Morris,FWD,Luton,7.8,0,0,0.01,0.62,162,0,4.8,90,Bournemouth,0,0,1,2,False,0
Carlton Morris,FWD,Luton,2.7,0,0,0.03,0.0,287,0,3.0,90,Nottingham Forest,0,0,1,2,True,0
Carlton Morris,FWD,Luton,4.5,0,0,0.15,0.16,26,0,2.8,90,Chelsea,0,0,1,2,False,0
Carlton Morris,FWD,Luton,2.2,0,0,0.02,0.1,300,0,1.8,90,Tottenham,0,0,1,2,False,0
Carlton Morris,FWD,Luton,0.5,0,0,0.0,0.0,301,0,0.8,90,Arsenal,0,0,1,2,False,0
Carlton Morris,FWD,Luton,2.5,0,2,0.05,0.69,316,1,14.0,90,Bournemouth,0,0,1,8,True,0
Carlton Morris,FWD,Luton,2.0,0,0,0.0,0.0,327,0,1.8,90,Manchester City,0,0,1,2,False,0
Carlton Morris,FWD,Luton,2.7,0,0,0.01,0.08,336,0,3.3,90,Brentford,0,0,1,2,True,0
Carlton Morris,FWD,Luton,3.7,0,1,0.03,0.37,350,1,10.7,90,Wolverhampton,0,0,1,7,False,0
Carlton Morris,FWD,Luton,2.7,0,0,0.01,0.08,358,0,2.3,90,Everton,0,0,1,2,True,0
Carlton Morris,FWD,Luton,2.5,0,0,0.11,0.0,369,0,1.4,90,West Ham,0,0,1,1,False,1
Carlton Morris,FWD,Luton,3.3,0,0,0.01,1.48,378,1,9.7,90,Fulham,0,0,1,5,True,1
Carlton Morris,FWD,Luton,4.5,1,0,0.13,0.15,38,0,5.3,90,West Ham,0,0,1,5,True,0
Carlton Morris,FWD,Luton,2.5,0,0,0.0,0.09,44,0,0.6,73,Fulham,0,0,1,2,False,0
Carlton Morris,FWD,Luton,4.8,0,3,0.08,1.04,58,1,11.2,90,Wolverhampton,0,0,1,9,True,0
Carlton Morris,FWD,Luton,9.9,0,2,0.02,0.29,63,1,6.4,77,Everton,0,0,1,8,False,0
Carlton Morris,FWD,Luton,9.9,0,0,0.03,0.37,15,0,6.0,90,Burnley,0,0,1,2,True,0
Carlton Morris,FWD,Luton,4.5,0,0,0.07,0.2,77,0,5.0,90,Tottenham,0,0,1,1,True,1
Carlton Morris,FWD,Luton,2.7,0,0,0.03,0.18,88,0,1.3,81,Nottingham Forest,0,0,1,2,False,0
