name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
João Palhinha Gonçalves,MID,Fulham,0.0,0,0,0,0.0,0.0,5,0,0,0.0,0,Everton,0,0,0,0,False,0
João Palhinha Gonçalves,MID,Fulham,4.3,0,3,0,0.01,0.13,94,1,1,8.5,90,Brighton,0,0,1,10,False,0
João Palhinha Gonçalves,MID,Fulham,3.8,0,0,0,0.01,0.2,104,1,0,5.0,90,Manchester United,0,0,1,1,True,1
João Palhinha Gonçalves,MID,Fulham,4.0,0,0,0,0.01,0.0,112,3,0,0.7,90,Aston Villa,0,0,1,1,False,1
João Palhinha Gonçalves,MID,Fulham,0.0,0,0,0,0.0,0.0,124,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
João Palhinha Gonçalves,MID,Fulham,0.5,0,0,0,0.01,0.08,136,4,0,4.2,90,Liverpool,0,0,1,2,False,0
João Palhinha Gonçalves,MID,Fulham,1.5,0,0,1,0.01,0.0,145,0,0,2.0,78,Nottingham Forest,0,0,1,3,True,0
João Palhinha Gonçalves,MID,Fulham,2.2,1,0,1,0.14,0.04,155,0,0,5.1,79,West Ham,0,0,1,5,True,1
João Palhinha Gonçalves,MID,Fulham,1.7,0,0,0,0.0,0.02,168,2,0,1.7,75,Newcastle United,0,0,1,1,False,1
João Palhinha Gonçalves,MID,Fulham,2.5,0,0,0,0.19,0.08,173,2,0,4.8,81,Burnley,0,0,1,1,True,1
João Palhinha Gonçalves,MID,Fulham,2.3,0,0,0,0.01,0.0,182,3,0,2.2,90,Bournemouth,0,0,1,2,False,0
João Palhinha Gonçalves,MID,Fulham,0.0,0,0,0,0.01,0.0,13,1,0,0.5,23,Brentford,0,0,0,0,True,1
João Palhinha Gonçalves,MID,Fulham,1.8,0,0,0,0.01,0.03,193,1,0,3.7,90,Arsenal,0,0,1,2,True,0
João Palhinha Gonçalves,MID,Fulham,2.0,0,0,0,0.01,0.0,206,1,0,3.3,81,Chelsea,0,0,1,2,False,0
João Palhinha Gonçalves,MID,Fulham,2.0,0,0,1,0.0,0.34,213,0,0,5.0,90,Everton,0,0,1,2,True,1
João Palhinha Gonçalves,MID,Fulham,4.0,0,1,0,0.01,0.25,225,2,1,9.7,90,Burnley,0,0,1,8,False,0
João Palhinha Gonçalves,MID,Fulham,4.0,0,0,0,0.01,0.0,233,1,0,3.0,90,Bournemouth,0,0,1,2,True,0
João Palhinha Gonçalves,MID,Fulham,3.2,0,0,0,0.01,0.03,244,2,0,4.0,88,Aston Villa,0,0,1,1,True,1
João Palhinha Gonçalves,MID,Fulham,0.0,0,0,0,0.0,0.0,258,0,0,0.0,0,Manchester United,0,0,0,0,False,0
João Palhinha Gonçalves,MID,Fulham,0.0,0,0,0,0.0,0.0,264,0,0,0.0,0,Brighton,0,0,0,0,True,0
João Palhinha Gonçalves,MID,Fulham,0.2,0,0,0,0.01,0.63,280,0,0,4.8,20,Wolverhampton,0,0,0,0,False,1
João Palhinha Gonçalves,MID,Fulham,0.0,0,0,1,0.14,0.11,286,0,0,4.8,90,Tottenham,0,0,1,2,True,1
João Palhinha Gonçalves,MID,Fulham,2.8,0,3,0,0.01,0.17,21,2,1,8.1,90,Arsenal,0,0,1,10,False,0
João Palhinha Gonçalves,MID,Fulham,3.0,0,1,0,0.02,0.22,299,3,1,6.6,90,Sheffield,0,0,1,8,False,0
João Palhinha Gonçalves,MID,Fulham,3.0,0,0,0,0.01,0.31,305,3,0,1.9,70,Nottingham Forest,0,0,1,2,False,0
João Palhinha Gonçalves,MID,Fulham,2.8,0,0,0,0.02,0.12,315,1,0,2.5,84,Newcastle United,0,0,1,2,True,0
João Palhinha Gonçalves,MID,Fulham,3.8,0,0,1,0.0,0.21,330,0,0,3.5,90,West Ham,0,0,1,3,False,0
João Palhinha Gonçalves,MID,Fulham,2.7,0,0,0,0.12,0.03,335,2,0,3.5,70,Liverpool,0,0,1,1,True,1
João Palhinha Gonçalves,MID,Fulham,2.2,0,0,1,0.11,0.0,344,0,0,3.2,68,Crystal Palace,0,0,1,3,True,0
João Palhinha Gonçalves,MID,Fulham,2.5,0,0,1,0.03,0.09,352,0,0,1.6,90,Brentford,0,0,1,3,False,0
João Palhinha Gonçalves,MID,Fulham,1.2,0,0,0,0.0,0.0,364,4,0,2.6,90,Manchester City,0,0,1,2,True,0
João Palhinha Gonçalves,MID,Fulham,3.0,0,0,0,0.01,0.02,378,2,0,5.0,90,Luton,0,0,1,2,False,0
João Palhinha Gonçalves,MID,Fulham,1.5,0,0,0,0.0,0.0,39,0,0,0.0,0,Manchester City,0,0,0,0,False,0
João Palhinha Gonçalves,MID,Fulham,4.8,0,0,1,0.02,0.07,44,0,0,2.6,90,Luton,0,0,1,3,True,0
João Palhinha Gonçalves,MID,Fulham,3.8,0,0,1,0.01,0.09,56,0,0,1.4,90,Crystal Palace,0,0,1,2,False,1
João Palhinha Gonçalves,MID,Fulham,2.3,0,0,0,0.01,0.0,64,2,0,1.5,90,Chelsea,0,0,1,2,True,0
João Palhinha Gonçalves,MID,Fulham,2.2,0,0,0,0.01,0.03,76,1,0,2.9,90,Sheffield,0,0,1,1,True,1
João Palhinha Gonçalves,MID,Fulham,1.7,0,0,0,0.01,0.09,90,2,0,4.6,81,Tottenham,0,0,1,2,False,0
