name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Alexander Isak,FWD,Newcastle,3.0,0,3,0.02,0.76,6,2,13.2,67,Aston Villa,0,0,1,13,True,0
Alexander Isak,FWD,Newcastle,1.3,0,0,0.0,0.0,100,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Alexander Isak,FWD,Newcastle,0.0,0,0,0.0,0.0,107,0,0.0,0,Arsenal,0,0,0,0,True,0
Alexander Isak,FWD,Newcastle,0.0,0,0,0.0,0.0,113,0,0.0,0,Bournemouth,0,0,0,0,False,0
Alexander Isak,FWD,Newcastle,1.6,0,2,0.01,0.64,127,1,5.1,80,Chelsea,0,0,1,8,True,0
Alexander Isak,FWD,Newcastle,2.5,0,0,0.64,0.34,138,0,4.3,90,Manchester United,0,0,1,2,True,0
Alexander Isak,FWD,Newcastle,3.5,0,0,0.01,0.45,144,0,2.6,90,Everton,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,3.3,0,0,0.06,0.77,159,0,0.8,63,Tottenham,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,3.3,0,0,0.0,0.0,168,0,0.0,0,Fulham,0,0,0,0,True,0
Alexander Isak,FWD,Newcastle,2.6,0,0,0.2,0.0,175,0,2.4,52,Luton,0,0,0,1,False,0
Alexander Isak,FWD,Newcastle,2.8,0,1,0.15,1.35,189,1,19.3,90,Nottingham Forest,0,0,1,7,True,0
Alexander Isak,FWD,Newcastle,7.0,0,0,0.02,0.0,16,0,0.4,65,Manchester City,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,3.0,0,0,0.03,0.25,194,1,7.1,90,Liverpool,0,0,1,6,False,0
Alexander Isak,FWD,Newcastle,5.8,0,0,0.02,0.78,209,1,11.4,90,Manchester City,0,0,1,6,True,0
Alexander Isak,FWD,Newcastle,4.0,0,0,0.01,0.04,211,0,1.9,42,Aston Villa,0,0,1,1,False,0
Alexander Isak,FWD,Newcastle,2.5,0,0,0.0,0.0,229,0,0.0,0,Luton,0,0,0,0,True,0
Alexander Isak,FWD,Newcastle,0.0,0,0,0.0,0.0,237,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Alexander Isak,FWD,Newcastle,0.3,0,0,0.0,0.0,247,0,0.0,0,Bournemouth,0,0,0,0,True,0
Alexander Isak,FWD,Newcastle,0.0,0,0,0.01,0.04,251,0,0.8,63,Arsenal,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,2.5,0,2,0.01,0.7,267,1,8.0,69,Wolverhampton,0,0,1,8,True,0
Alexander Isak,FWD,Newcastle,4.0,0,0,0.03,0.09,275,1,6.4,90,Chelsea,0,0,1,6,False,0
Alexander Isak,FWD,Newcastle,5.7,0,0,0.02,0.16,29,0,3.3,71,Liverpool,0,0,1,2,True,0
Alexander Isak,FWD,Newcastle,9.7,1,3,0.2,1.87,297,2,15.8,90,West Ham,0,0,1,15,True,1
Alexander Isak,FWD,Newcastle,9.7,0,2,0.26,1.34,310,1,12.4,90,Everton,0,0,1,8,True,0
Alexander Isak,FWD,Newcastle,7.8,0,0,0.01,0.27,315,0,6.8,90,Fulham,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,8.7,0,2,0.02,1.51,328,2,13.9,90,Tottenham,0,0,1,12,True,0
Alexander Isak,FWD,Newcastle,7.8,0,0,0.04,0.06,284,0,4.0,90,Crystal Palace,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,7.7,0,3,0.09,1.22,346,2,16.3,90,Sheffield,0,0,1,13,True,0
Alexander Isak,FWD,Newcastle,9.0,1,0,0.08,1.64,354,1,12.6,76,Burnley,1,0,1,7,False,0
Alexander Isak,FWD,Newcastle,10.4,0,0,0.01,0.2,366,0,2.8,67,Brighton,0,0,1,2,True,0
Alexander Isak,FWD,Newcastle,10.4,0,0,0.15,0.34,337,0,5.4,90,Manchester United,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,7.6,2,2,0.49,0.88,372,1,13.7,80,Brentford,0,0,1,14,False,0
Alexander Isak,FWD,Newcastle,5.3,0,0,0.03,0.48,33,0,2.4,73,Brighton,0,0,1,2,False,0
Alexander Isak,FWD,Newcastle,1.8,0,0,0.0,0.0,46,0,0.0,0,Brentford,0,0,0,0,True,0
Alexander Isak,FWD,Newcastle,3.2,0,0,0.02,0.61,60,1,6.3,20,Sheffield,0,0,0,5,False,0
Alexander Isak,FWD,Newcastle,3.5,0,0,0.03,1.83,66,1,14.0,90,Burnley,0,0,1,6,True,0
Alexander Isak,FWD,Newcastle,8.5,0,3,0.01,1.6,79,2,14.6,85,West Ham,0,0,1,13,False,0
Alexander Isak,FWD,Newcastle,3.6,0,0,0.0,0.0,87,0,1.3,20,Crystal Palace,0,0,0,1,True,0
