name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Jean-Philippe Mateta,FWD,Crystal Palace,1.9,0,0,0.0,0.0,7,0,0.0,0,Sheffield,0,0,0,0,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.3,0,0,0.05,0.0,96,0,1.8,11,Tottenham,0,0,0,1,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.2,0,0,0.0,0.0,102,0,0.0,0,Burnley,0,0,0,0,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,0.7,0,0,0.0,0.0,116,0,0.0,7,Everton,0,0,0,1,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.2,0,0,0.06,0.1,125,0,6.3,10,Luton,0,0,0,1,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,0.8,0,0,0.0,0.0,140,0,0.3,3,West Ham,0,0,0,1,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.0,0,0,0.0,0.0,143,0,0.1,4,Bournemouth,0,0,0,1,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.7,0,2,0.01,0.93,153,1,6.8,45,Liverpool,0,0,0,7,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.4,1,3,0.0,0.91,167,1,7.4,90,Manchester City,0,0,1,12,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.8,0,0,0.15,0.21,172,0,7.3,90,Brighton,0,0,1,1,True,1
Jean-Philippe Mateta,FWD,Crystal Palace,4.0,0,0,0.12,0.04,186,0,5.8,90,Chelsea,0,0,1,2,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,-0.5,0,0,0.0,0.0,12,0,0.0,0,Arsenal,0,0,0,0,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,4.2,0,0,0.04,0.0,192,0,6.0,85,Brentford,0,0,1,2,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.5,0,0,0.01,0.0,201,0,1.4,90,Arsenal,0,0,1,2,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,2.5,0,0,0.08,0.12,212,0,2.2,90,Sheffield,0,0,1,2,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.3,0,0,0.0,0.05,224,1,5.4,79,Brighton,0,0,1,6,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.0,0,0,0.02,0.15,232,0,5.2,90,Chelsea,0,0,1,2,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.8,1,0,0.03,0.07,243,0,6.6,90,Everton,0,0,1,5,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,0,0.01,0.88,256,1,6.2,90,Burnley,0,0,1,6,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.3,0,0,0.0,0.06,270,0,1.3,90,Tottenham,0,0,1,2,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,5.7,0,2,0.04,1.16,276,1,13.7,80,Luton,0,0,1,8,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,0.3,0,0,0.01,0.0,23,0,0.0,19,Brentford,0,0,0,1,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,6.3,0,3,0.03,0.25,298,1,8.2,90,Nottingham Forest,0,0,1,9,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,6.3,0,0,0.03,0.07,302,0,4.3,90,Bournemouth,0,0,1,2,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,5.0,0,0,0.0,0.4,313,1,5.1,73,Manchester City,0,0,1,5,True,1
Jean-Philippe Mateta,FWD,Crystal Palace,4.0,0,0,0.01,1.13,326,0,6.1,89,Liverpool,0,0,1,2,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,15.6,1,3,0.02,0.87,333,2,15.2,67,West Ham,0,0,1,16,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,15.6,0,3,0.03,0.36,284,2,14.5,90,Newcastle United,0,0,1,13,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,7.6,0,0,0.03,0.26,344,0,1.0,68,Fulham,0,0,1,2,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,7.8,0,0,0.01,0.14,356,1,5.5,67,Manchester United,0,0,1,6,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,9.2,0,3,0.05,0.77,370,1,10.4,68,Wolverhampton,0,0,1,9,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,8.7,1,3,0.06,1.55,376,3,19.5,75,Aston Villa,0,0,1,20,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,2.0,2,0,0.13,0.0,36,0,5.7,19,Wolverhampton,0,0,0,7,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.2,1,0,0.08,0.0,41,0,3.2,65,Aston Villa,0,0,0,5,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,3.5,0,0,0.0,0.06,56,0,2.5,20,Fulham,0,0,0,1,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,2.2,0,0,0.17,0.0,65,0,3.2,90,Manchester United,0,0,1,2,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.7,0,0,0.02,0.21,74,0,3.0,90,Nottingham Forest,0,0,1,2,True,0
Jean-Philippe Mateta,FWD,Crystal Palace,1.2,0,0,0.0,0.09,87,0,0.7,60,Newcastle United,0,0,1,1,False,1
