name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Ollie Watkins,FWD,Aston Villa,2.1,1,0,0.1,0.23,6,0,8.5,90,Newcastle United,0,0,1,5,False,0
Ollie Watkins,FWD,Aston Villa,6.5,0,0,0.61,0.79,92,0,9.0,90,Luton,0,0,1,2,True,0
Ollie Watkins,FWD,Aston Villa,5.0,0,0,0.07,0.3,108,0,4.5,90,Nottingham Forest,0,0,1,2,False,0
Ollie Watkins,FWD,Aston Villa,3.3,0,1,0.08,1.91,112,1,9.7,90,Fulham,0,0,1,6,True,1
Ollie Watkins,FWD,Aston Villa,4.3,0,0,0.08,0.67,130,1,7.9,90,Tottenham,0,0,1,5,False,1
Ollie Watkins,FWD,Aston Villa,3.0,1,2,0.04,0.14,132,1,11.4,90,Bournemouth,0,0,1,11,False,0
Ollie Watkins,FWD,Aston Villa,4.8,0,0,0.06,0.25,141,0,6.0,89,Manchester City,0,0,1,1,True,1
Ollie Watkins,FWD,Aston Villa,4.5,0,0,0.0,0.17,151,0,3.2,90,Arsenal,0,0,1,2,True,0
Ollie Watkins,FWD,Aston Villa,5.6,0,3,0.16,0.28,163,1,10.8,90,Brentford,0,0,1,9,False,0
Ollie Watkins,FWD,Aston Villa,5.5,0,0,0.1,0.18,171,0,5.3,90,Sheffield,0,0,1,2,True,0
Ollie Watkins,FWD,Aston Villa,4.0,0,0,0.04,0.0,188,0,1.3,90,Manchester United,0,0,1,2,False,0
Ollie Watkins,FWD,Aston Villa,5.0,1,0,0.05,0.15,11,0,5.2,73,Everton,0,0,1,5,True,0
Ollie Watkins,FWD,Aston Villa,4.5,2,0,0.74,0.31,191,0,10.7,90,Burnley,0,0,1,8,True,0
Ollie Watkins,FWD,Aston Villa,3.7,0,0,0.04,0.3,207,0,5.7,90,Everton,0,0,1,1,False,1
Ollie Watkins,FWD,Aston Villa,3.5,0,1,0.15,0.56,211,1,10.7,90,Newcastle United,0,0,1,7,True,0
Ollie Watkins,FWD,Aston Villa,9.2,3,3,0.17,0.73,230,1,13.7,90,Sheffield,0,0,1,18,False,0
Ollie Watkins,FWD,Aston Villa,9.0,0,0,0.04,0.77,231,0,8.8,90,Manchester United,0,0,1,2,True,0
Ollie Watkins,FWD,Aston Villa,10.0,0,3,0.25,0.93,244,2,13.3,90,Fulham,0,0,1,13,False,0
Ollie Watkins,FWD,Aston Villa,0.0,1,0,0.04,1.4,252,1,11.3,90,Nottingham Forest,0,0,1,9,True,0
Ollie Watkins,FWD,Aston Villa,10.2,0,3,0.02,0.62,265,2,17.2,90,Luton,0,0,1,13,False,0
Ollie Watkins,FWD,Aston Villa,9.2,0,0,0.03,0.12,272,0,3.3,90,Tottenham,0,0,1,2,True,0
Ollie Watkins,FWD,Aston Villa,5.2,0,0,0.03,0.05,289,0,4.4,90,West Ham,0,0,1,2,False,0
Ollie Watkins,FWD,Aston Villa,5.5,1,0,0.01,0.78,25,0,11.1,85,Burnley,0,0,1,5,False,0
Ollie Watkins,FWD,Aston Villa,5.0,0,0,0.01,0.23,291,0,0.9,45,Wolverhampton,0,0,1,1,True,0
Ollie Watkins,FWD,Aston Villa,0.0,0,0,0.0,0.0,309,0,0.0,0,Manchester City,0,0,0,0,False,0
Ollie Watkins,FWD,Aston Villa,3.1,0,3,0.02,0.46,311,2,12.4,90,Brentford,0,0,1,13,True,0
Ollie Watkins,FWD,Aston Villa,4.1,0,1,0.01,0.41,321,1,8.6,90,Arsenal,0,0,1,7,False,0
Ollie Watkins,FWD,Aston Villa,6.5,2,1,0.34,0.23,331,0,12.0,90,Bournemouth,0,0,1,9,True,0
Ollie Watkins,FWD,Aston Villa,6.7,0,0,0.02,0.25,341,0,4.9,90,Chelsea,0,0,1,2,True,0
Ollie Watkins,FWD,Aston Villa,5.5,0,0,0.01,0.0,353,0,1.4,90,Brighton,0,0,1,2,False,0
Ollie Watkins,FWD,Aston Villa,4.5,1,0,0.07,0.54,361,0,6.3,90,Liverpool,0,0,1,5,True,0
Ollie Watkins,FWD,Aston Villa,3.3,0,0,0.0,0.25,376,0,0.9,68,Crystal Palace,0,0,1,2,False,0
Ollie Watkins,FWD,Aston Villa,3.7,0,0,0.02,0.2,37,0,2.1,72,Liverpool,0,0,1,2,False,0
Ollie Watkins,FWD,Aston Villa,4.0,1,0,0.04,0.61,41,0,6.0,90,Crystal Palace,0,0,1,5,True,0
Ollie Watkins,FWD,Aston Villa,5.2,0,3,0.14,0.2,55,1,7.9,90,Chelsea,0,0,1,9,False,0
Ollie Watkins,FWD,Aston Villa,12.3,2,3,0.17,0.81,61,3,27.4,90,Brighton,0,0,1,23,True,0
Ollie Watkins,FWD,Aston Villa,12.3,1,0,0.22,0.31,80,0,6.4,90,Wolverhampton,0,0,1,5,False,0
Ollie Watkins,FWD,Aston Villa,13.0,1,2,0.04,0.6,81,1,12.6,90,West Ham,0,0,1,11,True,0
