name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0.0,0.0,2,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0.0,0.0,91,0,0.0,0,Sheffield,0,0,0,0,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0.0,0.0,107,0,0.0,0,Newcastle United,0,0,0,0,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.2,0,0,0.0,0.0,111,0,0.0,0,Burnley,0,0,0,0,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,1.2,0,0,0.01,0.51,121,0,5.4,65,Brentford,0,0,1,2,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,1.5,0,0,0.04,0.52,131,0,4.9,66,Wolverhampton,0,0,1,2,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,4.8,1,3,0.44,0.7,146,1,21.5,90,Luton,0,0,1,11,False,1
Gabriel Fernando de Jesus,FWD,Arsenal,3.9,0,0,0.17,0.04,151,0,5.5,81,Aston Villa,0,0,1,2,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,5.7,0,3,0.05,0.44,161,1,13.3,80,Brighton,0,0,1,9,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,4.7,0,0,0.15,0.33,174,0,5.8,77,Liverpool,0,0,1,2,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,5.0,0,0,0.27,0.46,181,0,11.0,90,West Ham,0,0,1,1,True,1
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0.0,0.0,12,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,4.8,0,0,0.0,0.04,193,0,0.7,23,Fulham,0,0,0,1,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.1,1,0,0.42,0.12,201,0,9.3,80,Crystal Palace,0,0,1,5,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,8.0,1,2,0.16,0.43,215,1,17.0,77,Nottingham Forest,0,0,1,10,False,1
Gabriel Fernando de Jesus,FWD,Arsenal,5.0,0,0,0.0,0.0,221,0,0.0,0,Liverpool,0,0,0,0,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,3.2,0,0,0.0,0.0,239,0,0.0,0,West Ham,0,0,0,0,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.2,0,0,0.0,0.0,242,0,0.0,0,Burnley,0,0,0,0,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0.0,0.0,251,0,0.0,0,Newcastle United,0,0,0,0,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,1.7,0,0,0.12,0.05,269,0,3.1,26,Sheffield,0,0,0,1,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,1.5,0,0,0.01,0.0,271,0,0.5,20,Brentford,0,0,0,1,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.8,0,0,0.01,0.14,21,0,3.8,1,Fulham,0,0,0,1,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,1.0,0,0,0.26,0.19,296,0,4.3,71,Manchester City,0,0,1,1,False,1
Gabriel Fernando de Jesus,FWD,Arsenal,2.2,0,0,0.0,0.0,301,0,0.0,0,Luton,0,0,0,0,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.8,1,0,0.06,0.38,312,0,5.5,63,Brighton,0,0,1,5,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.5,0,0,0.58,0.24,321,0,5.5,78,Aston Villa,0,0,1,2,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,6.6,1,0,0.06,0.07,340,0,5.4,79,Wolverhampton,0,0,1,5,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,6.6,0,0,0.05,0.0,281,0,1.0,18,Chelsea,0,0,0,1,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.7,0,0,0.0,0.0,348,0,0.0,0,Tottenham,0,0,0,0,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,3.4,1,0,0.05,0.0,351,0,3.2,4,Bournemouth,0,0,0,4,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,3.2,0,0,0.0,0.0,365,0,0.5,8,Manchester United,0,0,0,1,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.5,0,0,0.06,0.04,371,0,2.4,12,Everton,0,0,0,1,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,1.8,0,2,0.04,0.67,31,1,6.9,14,Manchester United,0,0,0,6,True,1
Gabriel Fernando de Jesus,FWD,Arsenal,2.5,0,0,0.0,0.0,43,0,0.3,24,Everton,0,0,0,1,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,3.0,0,0,0.01,0.5,51,0,4.5,76,Tottenham,0,0,1,2,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,3.2,1,0,0.19,0.11,62,0,6.5,90,Bournemouth,0,0,1,5,False,0
Gabriel Fernando de Jesus,FWD,Arsenal,2.2,0,0,0.05,0.02,71,0,3.4,90,Manchester City,0,0,1,1,True,1
Gabriel Fernando de Jesus,FWD,Arsenal,3.2,0,0,0.0,0.27,84,0,1.5,67,Chelsea,0,0,1,2,False,0
