name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Jacob Wright,MID,Man City,2.3,0,0,0,0.0,0.0,236,0,0,0.0,0,Everton,0,0,0,0,True,0
Jacob Wright,MID,Man City,2.0,0,0,0,0.0,0.0,246,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Jacob Wright,MID,Man City,2.0,0,0,0,0.0,0.0,176,0,0,0.0,0,Brentford,0,0,0,0,True,0
Jacob Wright,MID,Man City,0.0,0,0,0,0.0,0.0,253,0,0,0.0,0,Bournemouth,0,0,0,0,False,0
Jacob Wright,MID,Man City,1.0,0,0,0,0.0,0.0,266,0,0,0.0,0,Manchester United,0,0,0,0,True,0
Jacob Wright,MID,Man City,0.5,0,0,0,0.0,0.0,277,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Jacob Wright,MID,Man City,0.0,0,0,0,0.0,0.0,296,0,0,0.0,0,Arsenal,0,0,0,0,True,0
Jacob Wright,MID,Man City,0.5,0,0,0,0.0,0.0,309,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Jacob Wright,MID,Man City,1.0,0,0,0,0.0,0.0,313,0,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Jacob Wright,MID,Man City,1.5,0,0,0,0.0,0.0,327,0,0,0.0,0,Luton,0,0,0,0,True,0
Jacob Wright,MID,Man City,1.0,0,0,0,0.0,0.0,282,0,0,0.0,0,Brighton,0,0,0,0,False,0
Jacob Wright,MID,Man City,1.0,0,0,0,0.0,0.0,347,0,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Jacob Wright,MID,Man City,1.0,0,0,0,0.0,0.0,359,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Jacob Wright,MID,Man City,1.5,0,0,0,0.0,0.0,364,0,0,0.0,0,Fulham,0,0,0,0,False,0
Jacob Wright,MID,Man City,1.5,0,0,0,0.0,0.0,339,0,0,0.0,0,Tottenham,0,0,0,0,False,0
Jacob Wright,MID,Man City,1.0,0,0,0,0.0,0.0,379,0,0,0.0,0,West Ham,0,0,0,0,True,0
