name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Keane Lewis-Potter,MID,Brentford,1.6,0,0,0,0.0,0.0,8,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0.0,0.0,95,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0.0,0.0,101,0,0,0.0,0,West Ham,0,0,0,0,True,0
Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0.0,0.0,117,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Keane Lewis-Potter,MID,Brentford,-0.2,0,0,0,0.0,0.0,121,0,0,0.0,1,Arsenal,0,0,0,1,True,0
Keane Lewis-Potter,MID,Brentford,1.7,1,0,0,0.0,0.56,133,0,0,4.7,12,Luton,0,0,0,4,True,0
Keane Lewis-Potter,MID,Brentford,1.5,0,0,0,0.0,0.04,142,1,0,1.4,45,Brighton,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,2.1,0,0,0,0.06,0.0,158,1,0,2.2,65,Sheffield,0,0,1,2,False,0
Keane Lewis-Potter,MID,Brentford,3.4,0,1,1,0.01,0.11,163,0,1,6.0,67,Aston Villa,0,0,1,9,True,0
Keane Lewis-Potter,MID,Brentford,3.6,0,0,0,0.43,0.39,183,4,0,10.1,85,Wolverhampton,0,0,1,2,True,0
Keane Lewis-Potter,MID,Brentford,0.5,0,0,0,0.01,0.22,13,0,0,2.0,19,Fulham,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,4.2,0,0,0,0.03,0.58,192,3,1,9.7,79,Crystal Palace,0,0,1,7,False,0
Keane Lewis-Potter,MID,Brentford,3.7,0,0,0,0.01,0.6,203,2,0,4.0,89,Nottingham Forest,0,0,1,2,True,0
Keane Lewis-Potter,MID,Brentford,2.0,0,0,0,0.1,0.0,216,3,0,2.6,87,Tottenham,0,0,1,2,False,0
Keane Lewis-Potter,MID,Brentford,0.7,0,0,0,0.0,0.0,223,0,0,0.0,14,Manchester City,0,0,0,1,True,0
Keane Lewis-Potter,MID,Brentford,1.5,0,0,0,0.0,0.0,240,0,0,0.2,14,Wolverhampton,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,0.9,0,0,0,0.0,0.0,241,2,0,0.3,27,Liverpool,0,0,0,1,True,0
Keane Lewis-Potter,MID,Brentford,0.9,0,0,0,0.0,0.0,176,0,0,0.0,12,Manchester City,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,0.0,1,0,0,0.26,0.04,259,4,0,10.2,90,West Ham,0,0,1,5,False,0
Keane Lewis-Potter,MID,Brentford,1.6,0,0,0,0.0,0.0,261,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Keane Lewis-Potter,MID,Brentford,0.8,0,0,0,0.0,0.02,271,2,0,2.1,90,Arsenal,0,0,1,2,False,0
Keane Lewis-Potter,MID,Brentford,2.3,0,0,0,0.12,0.12,283,1,0,5.0,31,Burnley,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,0.7,0,0,0,0.0,0.0,23,0,0,0.4,10,Crystal Palace,0,0,0,1,True,0
Keane Lewis-Potter,MID,Brentford,1.5,0,0,1,0.04,0.92,293,0,0,10.7,86,Manchester United,0,0,1,3,True,0
Keane Lewis-Potter,MID,Brentford,2.2,0,0,1,0.19,0.0,303,0,0,1.9,72,Brighton,0,0,1,3,True,0
Keane Lewis-Potter,MID,Brentford,1.5,0,0,0,0.0,0.0,311,1,0,0.5,14,Aston Villa,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,2.5,0,0,0,0.01,0.03,323,0,0,2.6,11,Sheffield,0,0,0,1,True,0
Keane Lewis-Potter,MID,Brentford,3.7,0,0,1,0.05,1.28,336,0,1,9.7,70,Luton,0,0,1,8,False,0
Keane Lewis-Potter,MID,Brentford,2.8,0,0,0,0.01,0.08,343,0,0,3.0,22,Everton,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,3.2,0,0,1,0.01,0.45,352,0,0,3.8,65,Fulham,0,0,1,3,True,0
Keane Lewis-Potter,MID,Brentford,3.8,0,0,1,0.05,0.22,362,0,0,5.6,62,Bournemouth,0,0,1,3,False,0
Keane Lewis-Potter,MID,Brentford,1.8,0,0,0,0.0,0.0,372,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Keane Lewis-Potter,MID,Brentford,0.8,0,0,0,0.03,0.48,32,1,0,1.6,19,Bournemouth,0,0,0,1,True,0
Keane Lewis-Potter,MID,Brentford,0.5,0,0,0,0.16,0.02,46,0,0,2.2,8,Newcastle United,0,0,0,1,False,0
Keane Lewis-Potter,MID,Brentford,1.2,0,0,0,0.07,0.23,52,3,0,1.4,88,Everton,0,0,1,2,True,0
Keane Lewis-Potter,MID,Brentford,1.7,0,0,0,0.01,0.03,67,1,0,1.7,74,Nottingham Forest,0,0,1,2,False,0
Keane Lewis-Potter,MID,Brentford,0.8,0,0,0,0.0,0.0,78,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0.0,0.0,83,0,0,0.0,0,Burnley,0,0,0,0,True,0
