name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-10-29,0,West Ham,0,0,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-11-04,1,Brighton,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.5,2023-11-11,13,Crystal Palace,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-11-26,0,Manchester United,0,0,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.2,2023-12-02,81,Nottingham Forest,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.0,2023-12-07,5,Newcastle United,0,4,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.1,2023-12-10,23,Chelsea,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,3.8,2023-12-16,8,Burnley,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2023-12-23,11,Tottenham,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,1.2,2023-12-27,64,Manchester City,1,2,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.1,2023-12-30,16,Wolverhampton,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-01-14,27,Aston Villa,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.3,2024-01-30,9,Fulham,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-02-03,5,Tottenham,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-02-10,12,Manchester City,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.2,2024-02-19,18,Crystal Palace,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.2,2024-02-24,22,Brighton,0,0,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,12.3,2024-03-02,73,West Ham,1,4,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,3.4,2024-03-09,60,Manchester United,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,3,9.0,2024-03-30,11,Bournemouth,0,8,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.5,2024-04-02,60,Newcastle United,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.6,2024-04-06,7,Burnley,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.6,2024-04-15,90,Chelsea,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.3,2024-04-21,33,Nottingham Forest,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-04-24,0,Liverpool,0,0,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-04-27,0,Brentford,0,0,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.4,2024-05-03,10,Luton,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-05-11,0,Sheffield,0,0,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.0,2024-05-19,1,Arsenal,0,1,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,5.8,2023-09-02,90,Sheffield,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,1.3,2023-09-17,65,Arsenal,1,2,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,4.4,2023-09-23,62,Brentford,1,2,False
Norberto Bercique Gomes Betuncal,FWD,Everton,0,2.7,2023-09-30,30,Luton,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,0.7,2023-10-07,7,Bournemouth,0,1,True
Norberto Bercique Gomes Betuncal,FWD,Everton,0,1.7,2023-10-21,29,Liverpool,0,1,False
