name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Anssumane Fati Vieira,MID,Brighton,0,0,1,2.7,2024-02-24,29,Everton,0,1,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-12-03,0,Chelsea,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-12-09,0,Burnley,0,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-12-28,0,Tottenham,0,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-02-03,2,Crystal Palace,0,1,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-12-17,0,Arsenal,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-12-06,0,Brentford,0,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-01-02,0,West Ham,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.4,2023-11-04,22,Everton,0,1,False
Anssumane Fati Vieira,MID,Brighton,0,0,1,2.7,2023-10-29,32,Fulham,0,1,True
Anssumane Fati Vieira,MID,Brighton,0,0,1,1.7,2023-11-25,20,Nottingham Forest,1,1,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,3.0,2024-03-10,59,Nottingham Forest,1,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-03-31,0,Liverpool,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,2,2.1,2024-02-10,33,Tottenham,0,1,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-01-22,0,Wolverhampton,0,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,1,4.9,2024-03-02,45,Fulham,0,1,False
Anssumane Fati Vieira,MID,Brighton,0,1,0,6.2,2023-11-12,70,Sheffield,1,3,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-12-21,0,Crystal Palace,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-01-30,0,Luton,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.7,2024-02-18,14,Sheffield,0,4,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-04-03,0,Brentford,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,1,0.3,2024-04-06,14,Arsenal,0,1,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,2.2,2024-04-13,13,Burnley,0,1,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-04-28,0,Bournemouth,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-04-25,0,Manchester City,0,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-05-05,0,Aston Villa,0,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2024-05-11,0,Newcastle United,0,0,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.5,2024-05-15,5,Chelsea,0,1,True
Anssumane Fati Vieira,MID,Brighton,0,0,1,1.4,2024-05-19,9,Manchester United,0,1,True
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-09-02,0,Newcastle United,0,0,True
Anssumane Fati Vieira,MID,Brighton,0,0,1,4.1,2023-09-16,26,Manchester United,0,1,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,1.0,2023-09-24,45,Bournemouth,0,1,True
Anssumane Fati Vieira,MID,Brighton,0,0,3,9.6,2023-09-30,45,Aston Villa,0,5,False
Anssumane Fati Vieira,MID,Brighton,1,0,0,7.0,2023-10-21,25,Manchester City,0,7,False
Anssumane Fati Vieira,MID,Brighton,0,0,0,0.0,2023-10-08,1,Liverpool,0,1,True
