name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Son Heung-min,MID,Spurs,0,0,3,3.1,2024-03-16,86,Fulham,1,2,False
Son Heung-min,MID,Spurs,0,1,0,9.0,2023-08-19,90,Manchester United,1,3,True
Son Heung-min,MID,Spurs,0,0,2,3.7,2023-08-13,74,Brentford,1,2,False
Son Heung-min,MID,Spurs,0,1,0,7.7,2023-08-26,90,Bournemouth,1,3,False
Son Heung-min,MID,Spurs,0,1,0,8.4,2023-12-15,87,Nottingham Forest,1,2,False
Son Heung-min,MID,Spurs,3,1,0,18.0,2023-12-10,90,Newcastle United,1,17,True
Son Heung-min,MID,Spurs,0,0,1,9.4,2023-12-23,90,Everton,1,7,True
Son Heung-min,MID,Spurs,0,0,0,0.0,2024-01-14,0,Manchester United,0,0,False
Son Heung-min,MID,Spurs,0,0,2,7.3,2023-12-07,87,West Ham,1,2,True
Son Heung-min,MID,Spurs,0,0,4,4.7,2023-11-06,90,Chelsea,1,2,True
Son Heung-min,MID,Spurs,0,0,2,8.2,2023-11-26,90,Aston Villa,1,2,True
Son Heung-min,MID,Spurs,2,0,3,9.4,2023-12-03,90,Manchester City,1,10,False
Son Heung-min,MID,Spurs,0,0,2,2.1,2023-11-11,90,Wolverhampton,1,2,False
Son Heung-min,MID,Spurs,3,0,1,7.2,2023-10-27,90,Crystal Palace,1,10,False
Son Heung-min,MID,Spurs,2,0,1,13.1,2023-12-31,90,Bournemouth,1,9,True
Son Heung-min,MID,Spurs,0,0,4,7.7,2023-12-28,90,Brighton,1,5,False
Son Heung-min,MID,Spurs,0,0,0,0.0,2024-02-03,0,Everton,0,0,False
Son Heung-min,MID,Spurs,0,0,0,4.6,2024-02-10,28,Brighton,0,4,True
Son Heung-min,MID,Spurs,3,0,1,12.0,2024-03-30,87,Luton,1,10,True
Son Heung-min,MID,Spurs,0,0,0,0.0,2024-01-31,0,Brentford,0,0,True
Son Heung-min,MID,Spurs,0,0,1,10.5,2024-03-02,89,Crystal Palace,1,7,True
Son Heung-min,MID,Spurs,3,1,0,15.0,2024-03-10,90,Aston Villa,1,17,False
Son Heung-min,MID,Spurs,0,0,2,4.1,2024-02-17,90,Wolverhampton,1,2,True
Son Heung-min,MID,Spurs,0,0,1,7.7,2024-04-02,90,West Ham,1,2,False
Son Heung-min,MID,Spurs,0,0,1,8.5,2024-04-07,90,Nottingham Forest,1,5,True
Son Heung-min,MID,Spurs,0,0,3,3.2,2024-04-13,57,Newcastle United,1,1,False
Son Heung-min,MID,Spurs,3,0,1,19.0,2023-09-02,71,Burnley,1,20,False
Son Heung-min,MID,Spurs,0,0,3,7.7,2024-04-28,90,Arsenal,1,7,True
Son Heung-min,MID,Spurs,0,0,2,5.7,2024-05-02,90,Chelsea,1,2,False
Son Heung-min,MID,Spurs,0,0,1,2.4,2023-09-16,79,Sheffield,1,2,True
Son Heung-min,MID,Spurs,0,0,4,11.7,2024-05-05,90,Liverpool,1,7,False
Son Heung-min,MID,Spurs,1,1,0,13.5,2024-05-19,87,Sheffield,1,7,False
Son Heung-min,MID,Spurs,2,0,2,13.3,2023-09-24,78,Arsenal,1,14,False
Son Heung-min,MID,Spurs,0,1,0,6.2,2023-10-07,75,Luton,1,3,False
Son Heung-min,MID,Spurs,0,0,1,9.2,2023-09-30,68,Liverpool,1,7,True
Son Heung-min,MID,Spurs,3,1,0,14.2,2023-10-23,81,Fulham,1,14,True
Son Heung-min,MID,Spurs,0,0,1,9.9,2024-05-11,90,Burnley,1,2,True
Son Heung-min,MID,Spurs,0,0,2,7.3,2024-05-14,90,Manchester City,1,2,True
