name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Dominic Calvert-Lewin,FWD,Everton,1.6,0,0,0.0,0.0,5,0,0.0,0,Fulham,0,0,0,0,True,0
Dominic Calvert-Lewin,FWD,Everton,4.3,0,3,0.06,0.23,99,1,7.7,88,West Ham,0,0,1,9,False,0
Dominic Calvert-Lewin,FWD,Everton,4.3,0,0,0.0,0.06,103,0,0.7,89,Brighton,0,0,1,2,True,0
Dominic Calvert-Lewin,FWD,Everton,4.3,0,0,0.05,0.0,116,0,1.9,76,Crystal Palace,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,1.5,0,0,0.04,0.68,123,0,7.0,81,Manchester United,0,0,1,2,True,0
Dominic Calvert-Lewin,FWD,Everton,1.1,0,0,0.0,0.0,139,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Dominic Calvert-Lewin,FWD,Everton,0.5,0,0,0.19,1.58,144,0,13.2,84,Newcastle United,0,0,1,1,True,1
Dominic Calvert-Lewin,FWD,Everton,2.0,1,0,0.01,0.62,154,0,2.6,66,Chelsea,0,0,1,5,True,0
Dominic Calvert-Lewin,FWD,Everton,2.5,0,0,0.03,0.25,164,0,3.0,81,Burnley,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,2.0,0,0,0.06,0.48,178,0,4.9,90,Tottenham,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,0.8,0,0,0.01,0.23,187,0,0.3,25,Manchester City,0,0,0,1,True,0
Dominic Calvert-Lewin,FWD,Everton,0.5,0,0,0.0,0.0,11,0,0.3,37,Aston Villa,0,0,1,1,False,0
Dominic Calvert-Lewin,FWD,Everton,2.2,0,0,0.02,0.08,200,0,6.0,73,Wolverhampton,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,1.7,0,0,0.0,0.66,207,0,2.7,62,Aston Villa,0,0,1,2,True,0
Dominic Calvert-Lewin,FWD,Everton,2.0,0,0,0.02,0.34,213,0,4.7,80,Fulham,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,3.0,1,0,0.01,0.9,227,0,5.7,84,Tottenham,0,0,1,5,True,0
Dominic Calvert-Lewin,FWD,Everton,2.0,0,0,0.0,0.06,236,0,0.8,77,Manchester City,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,2.8,0,0,0.04,0.22,243,0,3.8,90,Crystal Palace,0,0,1,2,True,0
Dominic Calvert-Lewin,FWD,Everton,0.0,0,0,0.0,0.0,254,0,1.4,67,Brighton,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,1.8,0,0,0.04,0.17,263,0,3.9,16,West Ham,0,0,0,1,True,0
Dominic Calvert-Lewin,FWD,Everton,1.5,0,0,0.02,0.06,278,0,2.2,29,Manchester United,0,0,0,1,False,0
Dominic Calvert-Lewin,FWD,Everton,0.0,0,0,0.0,0.0,27,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Dominic Calvert-Lewin,FWD,Everton,1.3,0,0,0.13,0.34,292,0,4.4,90,Bournemouth,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,3.0,0,1,0.0,0.8,310,1,6.8,29,Newcastle United,0,0,0,6,False,0
Dominic Calvert-Lewin,FWD,Everton,5.0,0,3,0.01,0.52,314,1,10.2,82,Burnley,0,0,1,9,True,0
Dominic Calvert-Lewin,FWD,Everton,3.2,0,0,0.0,0.0,325,0,0.0,0,Chelsea,0,0,0,0,False,0
Dominic Calvert-Lewin,FWD,Everton,5.9,0,0,0.0,0.26,334,0,3.1,66,Nottingham Forest,0,0,1,2,True,0
Dominic Calvert-Lewin,FWD,Everton,5.9,0,0,0.01,0.29,285,1,12.0,90,Liverpool,0,0,1,6,True,0
Dominic Calvert-Lewin,FWD,Everton,2.5,0,0,0.0,0.0,343,0,0.0,0,Brentford,0,0,0,0,True,0
Dominic Calvert-Lewin,FWD,Everton,2.8,0,2,0.01,1.03,358,1,9.5,79,Luton,0,0,1,8,False,0
Dominic Calvert-Lewin,FWD,Everton,4.5,1,0,0.75,0.06,363,0,8.8,78,Sheffield,0,0,1,4,True,1
Dominic Calvert-Lewin,FWD,Everton,2.5,0,0,0.0,0.44,371,0,2.9,74,Arsenal,0,0,1,2,False,0
Dominic Calvert-Lewin,FWD,Everton,0.3,0,0,0.0,0.0,40,0,0.0,0,Sheffield,0,0,0,0,False,0
Dominic Calvert-Lewin,FWD,Everton,-0.2,0,0,0.02,0.1,43,0,1.7,24,Arsenal,0,0,0,1,True,0
Dominic Calvert-Lewin,FWD,Everton,1.5,0,0,0.0,0.61,52,1,5.9,27,Brentford,0,0,0,5,False,0
Dominic Calvert-Lewin,FWD,Everton,4.5,0,0,0.01,1.39,63,1,10.8,90,Luton,0,0,1,6,True,0
Dominic Calvert-Lewin,FWD,Everton,4.3,0,0,0.02,0.34,75,0,2.0,82,Bournemouth,0,0,1,2,True,0
Dominic Calvert-Lewin,FWD,Everton,2.8,0,0,0.02,0.06,85,0,3.9,60,Liverpool,0,0,1,2,False,0
