name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Vitaly Janelt,MID,Brentford,2.1,0,0,0,0.01,0.02,8,2,0,4.3,90,Tottenham,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,2.3,0,0,1,0.01,0.26,95,0,0,3.0,75,Chelsea,0,0,1,3,False,0
Vitaly Janelt,MID,Brentford,2.3,0,0,0,0.08,0.01,101,2,0,5.3,90,West Ham,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,1.5,0,0,0,0.01,0.0,117,1,0,2.0,45,Liverpool,0,0,1,1,False,0
Vitaly Janelt,MID,Brentford,1.2,0,0,0,0.17,0.0,121,1,0,3.5,90,Arsenal,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,2.3,0,0,0,0.36,0.0,133,1,0,9.2,90,Luton,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,2.8,1,1,0,0.06,0.0,142,2,0,4.4,90,Brighton,0,0,1,6,False,0
Vitaly Janelt,MID,Brentford,3.1,0,0,0,0.21,0.0,158,1,0,5.1,90,Sheffield,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,2.6,0,0,0,0.01,0.0,163,2,0,0.5,87,Aston Villa,0,0,1,1,True,1
Vitaly Janelt,MID,Brentford,2.6,0,0,0,0.22,0.51,183,4,0,10.7,90,Wolverhampton,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,2.5,0,0,1,0.15,0.0,13,0,0,2.6,90,Fulham,0,0,1,3,False,0
Vitaly Janelt,MID,Brentford,2.6,0,0,0,0.35,0.0,192,3,0,3.3,79,Crystal Palace,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,2.0,0,0,0,0.01,0.05,203,2,0,3.4,90,Nottingham Forest,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,2.0,0,0,0,0.01,0.0,216,3,0,1.6,87,Tottenham,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,1.0,0,0,0,0.01,0.0,223,3,0,0.9,75,Manchester City,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,2.8,1,0,1,0.13,0.0,240,0,0,4.3,84,Wolverhampton,0,0,1,5,False,1
Vitaly Janelt,MID,Brentford,3.7,0,0,0,0.01,0.04,241,4,0,1.3,90,Liverpool,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,3.7,0,0,0,0.02,0.0,176,1,0,1.2,76,Manchester City,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,0.0,0,0,0,0.03,0.0,259,0,0,1.1,17,West Ham,0,0,0,1,False,0
Vitaly Janelt,MID,Brentford,2.2,0,0,0,0.01,0.12,261,2,0,1.5,86,Chelsea,0,0,1,1,True,1
Vitaly Janelt,MID,Brentford,0.6,0,0,0,0.06,0.04,271,2,0,4.6,89,Arsenal,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,1.9,0,0,0,0.03,0.0,283,2,0,1.7,79,Burnley,0,0,1,1,False,1
Vitaly Janelt,MID,Brentford,2.3,0,0,0,0.02,0.04,23,1,0,1.3,90,Crystal Palace,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,1.5,0,0,0,0.16,0.13,293,1,0,9.1,90,Manchester United,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,1.8,0,0,1,0.06,0.0,303,0,0,2.7,90,Brighton,0,0,1,2,True,1
Vitaly Janelt,MID,Brentford,1.3,0,0,0,0.01,0.0,311,3,0,1.5,90,Aston Villa,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,2.5,0,0,1,0.01,0.04,323,0,0,3.5,90,Sheffield,0,0,1,2,True,1
Vitaly Janelt,MID,Brentford,3.1,1,0,0,0.43,0.03,336,1,0,6.3,90,Luton,0,0,1,5,False,0
Vitaly Janelt,MID,Brentford,2.6,0,0,0,0.11,0.0,343,1,0,2.2,66,Everton,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,3.0,0,0,1,0.1,0.0,352,0,0,2.5,65,Fulham,0,0,1,3,True,0
Vitaly Janelt,MID,Brentford,3.2,0,0,1,0.09,0.0,362,0,0,2.3,82,Bournemouth,0,0,1,3,False,0
Vitaly Janelt,MID,Brentford,3.8,0,0,0,0.05,0.25,372,3,1,7.4,73,Newcastle United,0,0,1,7,True,0
Vitaly Janelt,MID,Brentford,2.2,0,0,0,0.0,0.23,32,1,0,2.9,70,Bournemouth,0,0,1,2,True,0
Vitaly Janelt,MID,Brentford,1.5,0,0,0,0.02,0.0,46,1,0,3.5,71,Newcastle United,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,2.8,1,0,0,0.03,0.02,52,1,0,3.5,61,Everton,0,0,1,5,True,0
Vitaly Janelt,MID,Brentford,3.0,0,0,0,0.17,0.03,67,1,0,3.5,88,Nottingham Forest,0,0,1,2,False,0
Vitaly Janelt,MID,Brentford,2.5,0,0,1,0.02,0.0,78,0,0,3.2,69,Manchester United,0,0,1,2,False,1
Vitaly Janelt,MID,Brentford,2.5,0,0,1,0.2,0.0,83,0,0,4.4,90,Burnley,0,0,1,2,True,1
