name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Luis Díaz,MID,Liverpool,1,0,1,8.3,2023-08-13,76,Chelsea,1,8,False
Luis Díaz,MID,Liverpool,0,0,0,0.0,2023-10-29,0,Nottingham Forest,0,0,True
Luis Díaz,MID,Liverpool,0,0,0,6.0,2023-11-05,7,Luton,0,6,False
Luis Díaz,MID,Liverpool,0,0,0,0.0,2023-11-12,7,Brentford,0,1,True
Luis Díaz,MID,Liverpool,0,0,0,0.2,2023-11-25,36,Manchester City,0,1,False
Luis Díaz,MID,Liverpool,0,0,3,13.2,2023-12-03,90,Fulham,1,2,True
Luis Díaz,MID,Liverpool,0,1,0,3.5,2023-12-06,66,Sheffield,1,3,False
Luis Díaz,MID,Liverpool,0,0,1,5.3,2023-12-09,90,Crystal Palace,1,1,False
Luis Díaz,MID,Liverpool,0,1,0,8.4,2023-12-17,77,Manchester United,1,3,True
Luis Díaz,MID,Liverpool,0,0,1,2.3,2023-12-23,67,Arsenal,1,2,True
Luis Díaz,MID,Liverpool,0,0,0,5.0,2023-12-26,23,Burnley,0,4,False
Luis Díaz,MID,Liverpool,0,0,1,9.2,2023-08-19,85,Bournemouth,1,7,True
Luis Díaz,MID,Liverpool,0,0,1,7.9,2024-01-01,63,Newcastle United,1,1,True
Luis Díaz,MID,Liverpool,0,1,0,2.2,2024-01-21,63,Bournemouth,1,3,False
Luis Díaz,MID,Liverpool,2,0,1,15.4,2024-01-31,90,Chelsea,1,12,True
Luis Díaz,MID,Liverpool,0,0,3,5.5,2024-02-04,90,Arsenal,1,5,False
Luis Díaz,MID,Liverpool,2,0,1,15.3,2024-02-10,81,Burnley,1,9,True
Luis Díaz,MID,Liverpool,0,0,1,7.9,2024-02-17,90,Brentford,1,5,False
Luis Díaz,MID,Liverpool,0,0,1,15.1,2024-02-21,88,Luton,1,7,True
Luis Díaz,MID,Liverpool,0,1,0,6.9,2024-03-02,90,Nottingham Forest,1,3,False
Luis Díaz,MID,Liverpool,0,0,1,7.3,2024-03-10,90,Manchester City,1,2,True
Luis Díaz,MID,Liverpool,0,0,1,2.3,2023-08-27,32,Newcastle United,1,1,False
Luis Díaz,MID,Liverpool,3,0,1,13.6,2024-03-31,88,Brighton,1,10,True
Luis Díaz,MID,Liverpool,1,0,1,12.2,2024-04-04,90,Sheffield,1,6,True
Luis Díaz,MID,Liverpool,0,0,2,15.9,2024-04-07,90,Manchester United,1,7,False
Luis Díaz,MID,Liverpool,0,0,1,4.6,2024-04-14,65,Crystal Palace,1,2,True
Luis Díaz,MID,Liverpool,0,0,1,2.6,2024-04-21,73,Fulham,1,2,False
Luis Díaz,MID,Liverpool,0,0,2,9.6,2024-04-24,90,Everton,1,1,False
Luis Díaz,MID,Liverpool,0,0,2,17.7,2024-04-27,78,West Ham,1,5,False
Luis Díaz,MID,Liverpool,0,0,1,6.3,2024-05-05,74,Tottenham,1,2,True
Luis Díaz,MID,Liverpool,0,0,1,6.1,2024-05-13,75,Aston Villa,1,2,False
Luis Díaz,MID,Liverpool,0,1,0,9.8,2024-05-19,70,Wolverhampton,1,3,True
Luis Díaz,MID,Liverpool,0,1,0,1.5,2023-09-03,64,Aston Villa,1,3,True
Luis Díaz,MID,Liverpool,0,0,0,8.1,2023-09-16,45,Wolverhampton,0,1,False
Luis Díaz,MID,Liverpool,0,0,1,3.6,2023-09-24,80,West Ham,1,2,True
Luis Díaz,MID,Liverpool,0,0,1,1.5,2023-09-30,72,Tottenham,1,2,False
Luis Díaz,MID,Liverpool,0,0,2,1.0,2023-10-08,90,Brighton,1,2,False
Luis Díaz,MID,Liverpool,0,1,0,3.3,2023-10-21,80,Everton,1,6,True
