name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Lyle Foster,FWD,Burnley,-0.1,0,0,0.04,0.14,1,0,0.0,90,Manchester City,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,3.5,0,0,0.0,0.0,93,0,0.0,0,Bournemouth,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,102,0,0.0,0,Crystal Palace,0,0,0,0,True,0
Lyle Foster,FWD,Burnley,-0.2,0,0,0.0,0.0,111,0,0.0,0,Arsenal,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,-0.1,0,0,0.0,0.0,122,0,0.0,0,West Ham,0,0,0,0,True,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,134,0,0.0,0,Sheffield,0,0,0,0,True,0
Lyle Foster,FWD,Burnley,-0.1,0,0,0.0,0.0,149,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,-0.1,0,0,0.0,0.0,152,0,0.0,0,Brighton,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,-0.1,0,0,0.0,0.07,164,0,3.2,45,Everton,0,0,0,1,True,0
Lyle Foster,FWD,Burnley,0.5,1,0,0.02,0.07,173,0,5.5,64,Fulham,0,0,1,5,False,0
Lyle Foster,FWD,Burnley,0.3,0,0,0.01,0.0,185,0,1.9,84,Liverpool,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,1.8,0,0,0.02,0.19,191,1,7.8,90,Aston Villa,0,0,1,6,False,0
Lyle Foster,FWD,Burnley,2.8,0,0,0.03,0.05,205,0,5.1,90,Luton,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,0.5,0,0,0.0,0.05,220,0,0.5,58,Manchester City,0,0,1,1,False,0
Lyle Foster,FWD,Burnley,1.7,0,0,0.02,0.01,225,0,2.4,90,Fulham,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,0.5,0,0,0.0,0.0,234,0,0.0,0,Liverpool,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,242,0,0.0,0,Arsenal,0,0,0,0,True,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,256,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,262,0,0.0,0,Bournemouth,0,0,0,0,True,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,279,0,0.0,0,West Ham,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,-0.1,0,0,0.0,0.0,283,0,0.2,2,Brentford,0,0,0,1,True,0
Lyle Foster,FWD,Burnley,4.0,0,1,0.0,0.13,25,1,5.7,80,Aston Villa,0,0,1,7,True,0
Lyle Foster,FWD,Burnley,0.3,0,0,0.06,0.48,294,0,4.7,68,Chelsea,0,0,1,2,False,0
Lyle Foster,FWD,Burnley,0.7,0,0,0.12,0.0,304,0,4.9,85,Wolverhampton,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,0.9,0,0,0.04,0.06,314,0,3.8,90,Everton,0,0,1,2,False,0
Lyle Foster,FWD,Burnley,1.5,0,0,0.1,0.0,324,0,2.9,90,Brighton,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,2.8,0,0,0.01,0.66,338,1,11.1,83,Sheffield,0,0,1,6,False,0
Lyle Foster,FWD,Burnley,2.5,0,0,0.05,0.57,345,0,6.3,90,Manchester United,0,0,1,2,False,0
Lyle Foster,FWD,Burnley,2.5,0,0,0.21,0.59,354,0,5.5,84,Newcastle United,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,2.0,0,0,0.02,0.0,368,0,1.5,86,Tottenham,0,0,1,2,False,0
Lyle Foster,FWD,Burnley,1.5,0,0,0.08,0.0,374,0,4.6,90,Nottingham Forest,0,0,1,2,True,0
Lyle Foster,FWD,Burnley,4.5,0,0,0.05,0.54,34,1,9.5,90,Tottenham,0,0,1,6,True,0
Lyle Foster,FWD,Burnley,4.5,1,0,0.01,0.15,47,0,5.4,90,Nottingham Forest,0,1,1,2,False,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,54,0,0.0,0,Manchester United,0,0,0,0,True,0
Lyle Foster,FWD,Burnley,0.0,0,0,0.0,0.0,66,0,0.0,0,Newcastle United,0,0,0,0,False,0
Lyle Foster,FWD,Burnley,0.0,0,3,0.04,0.47,15,1,6.3,79,Luton,0,0,1,9,False,0
Lyle Foster,FWD,Burnley,3.0,1,0,0.09,0.13,73,0,4.0,90,Chelsea,0,0,1,5,True,0
Lyle Foster,FWD,Burnley,3.5,0,0,0.25,0.0,83,0,3.5,90,Brentford,0,0,1,2,False,0
