name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Jacob Brown,FWD,Luton,0.9,1,0,0.0,0.12,4,0,0.0,26,Brighton,0,0,0,4,False,0
Jacob Brown,FWD,Luton,1.0,0,0,0.0,0.0,92,0,0.7,57,Aston Villa,0,0,1,1,False,0
Jacob Brown,FWD,Luton,0.3,0,0,0.0,0.0,105,0,0.1,11,Liverpool,0,0,0,1,True,0
Jacob Brown,FWD,Luton,-0.3,0,0,0.0,0.0,118,0,0.0,0,Manchester United,0,0,0,0,False,0
Jacob Brown,FWD,Luton,2.2,0,2,0.0,0.46,125,1,7.1,11,Crystal Palace,0,0,0,7,True,0
Jacob Brown,FWD,Luton,3.0,0,1,0.01,0.13,133,1,5.2,45,Brentford,0,0,0,6,False,0
Jacob Brown,FWD,Luton,2.5,0,0,0.01,0.0,146,0,1.1,60,Arsenal,0,0,1,1,True,1
Jacob Brown,FWD,Luton,1.7,0,0,0.05,0.0,156,0,1.0,90,Manchester City,0,0,1,2,True,0
Jacob Brown,FWD,Luton,2.6,0,0,0.02,0.14,175,0,7.2,90,Newcastle United,0,0,1,2,True,0
Jacob Brown,FWD,Luton,2.6,0,0,0.01,0.05,190,0,2.1,90,Sheffield,0,0,1,2,False,0
Jacob Brown,FWD,Luton,0.9,0,0,0.02,0.13,195,0,2.1,45,Chelsea,0,0,1,0,True,1
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,205,0,0.0,0,Burnley,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,214,0,0.0,0,Brighton,0,0,0,0,True,0
Jacob Brown,FWD,Luton,-0.7,0,0,0.0,0.05,229,0,1.1,11,Newcastle United,0,0,0,1,False,0
Jacob Brown,FWD,Luton,0.3,0,0,0.0,0.0,235,0,0.0,0,Sheffield,0,0,0,0,True,0
Jacob Brown,FWD,Luton,-1.1,0,0,0.0,0.0,245,0,0.0,0,Manchester United,0,0,0,0,True,0
Jacob Brown,FWD,Luton,-1.1,0,0,0.0,0.0,257,0,0.0,0,Liverpool,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,265,0,0.0,0,Aston Villa,0,0,0,0,True,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,276,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,162,0,0.0,0,Bournemouth,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,287,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Jacob Brown,FWD,Luton,1.5,0,0,0.0,0.07,26,0,0.5,20,Chelsea,0,0,0,0,False,1
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,300,0,0.0,0,Tottenham,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,301,0,0.0,0,Arsenal,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,316,0,0.0,0,Bournemouth,0,0,0,0,True,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,327,0,0.0,0,Manchester City,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,336,0,0.0,0,Brentford,0,0,0,0,True,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,350,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,358,0,0.0,0,Everton,0,0,0,0,True,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,369,0,0.0,0,West Ham,0,0,0,0,False,0
Jacob Brown,FWD,Luton,0.0,0,0,0.0,0.0,378,0,0.0,0,Fulham,0,0,0,0,True,0
Jacob Brown,FWD,Luton,1.2,0,0,0.0,0.0,38,0,0.1,19,West Ham,0,0,0,1,True,0
Jacob Brown,FWD,Luton,0.5,0,0,0.2,0.35,44,0,4.9,73,Fulham,0,0,1,2,False,0
Jacob Brown,FWD,Luton,1.2,0,0,0.02,0.38,58,0,5.5,71,Wolverhampton,0,0,1,2,True,0
Jacob Brown,FWD,Luton,3.1,0,0,0.01,0.03,63,0,0.7,90,Everton,0,0,1,2,False,0
Jacob Brown,FWD,Luton,3.1,0,0,0.08,0.36,15,0,5.7,68,Burnley,0,0,1,1,True,1
Jacob Brown,FWD,Luton,1.3,0,0,0.0,0.16,77,0,0.8,65,Tottenham,0,0,1,2,True,0
Jacob Brown,FWD,Luton,1.3,0,0,0.01,0.38,88,0,3.2,71,Nottingham Forest,0,0,1,2,False,0
