name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-10-28,0,Brentford,0,0,0,0,0,True
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-11-06,0,Tottenham,0,0,0,0,0,False
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-11-12,0,Manchester City,0,0,0,0,0,True
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-11-25,0,Newcastle United,0,0,0,0,0,False
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-12-03,0,Brighton,0,0,0,0,0,True
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-12-06,0,Manchester United,0,0,0,0,0,False
Djordje Petrovic,GK,Chelsea,0,0,0.08,1,2023-12-10,6,Everton,0,0,0,0,1,False
Djordje Petrovic,GK,Chelsea,0,1,0.37,0,2023-12-16,90,Sheffield,0,0,1,1,6,True
Djordje Petrovic,GK,Chelsea,0,0,1.31,2,2023-12-24,90,Wolverhampton,0,0,4,1,2,False
Djordje Petrovic,GK,Chelsea,0,0,1.08,1,2023-12-27,90,Crystal Palace,0,0,4,1,3,True
Djordje Petrovic,GK,Chelsea,0,0,2.53,2,2023-12-30,90,Luton,0,0,4,1,2,False
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-09-02,0,Nottingham Forest,0,0,0,0,0,True
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-09-17,0,Bournemouth,0,0,0,0,0,False
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-09-24,0,Aston Villa,0,0,0,0,0,True
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-10-02,0,Fulham,0,0,0,0,0,False
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-10-07,0,Burnley,0,0,0,0,0,False
Djordje Petrovic,GK,Chelsea,0,0,0.0,0,2023-10-21,0,Arsenal,0,0,0,0,0,True
