name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Elijah Adebayo,FWD,Luton,0.9,0,0,0.09,0.0,4,0,0.0,63,Brighton,0,0,1,2,False,0
Elijah Adebayo,FWD,Luton,3.3,0,0,0.0,0.12,92,0,0.9,14,Aston Villa,0,0,0,1,False,0
Elijah Adebayo,FWD,Luton,1.3,0,0,0.0,0.0,105,0,0.0,15,Liverpool,0,0,0,1,True,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,118,0,0.0,3,Manchester United,0,0,0,1,False,0
Elijah Adebayo,FWD,Luton,0.2,0,0,0.0,0.0,125,0,0.3,16,Crystal Palace,0,0,0,0,True,1
Elijah Adebayo,FWD,Luton,0.3,0,0,0.0,0.02,133,0,0.7,29,Brentford,0,0,0,1,False,0
Elijah Adebayo,FWD,Luton,1.0,0,0,0.0,0.21,146,1,7.1,60,Arsenal,0,0,1,6,True,0
Elijah Adebayo,FWD,Luton,1.5,0,1,0.02,0.25,156,1,8.4,90,Manchester City,0,0,1,7,True,0
Elijah Adebayo,FWD,Luton,2.2,0,0,0.03,0.57,175,0,6.4,79,Newcastle United,0,0,1,2,True,0
Elijah Adebayo,FWD,Luton,3.6,0,0,0.02,0.08,190,0,7.0,70,Sheffield,0,0,1,2,False,0
Elijah Adebayo,FWD,Luton,4.1,0,0,0.08,1.13,195,1,8.5,90,Chelsea,0,0,1,6,True,0
Elijah Adebayo,FWD,Luton,2.8,0,0,0.06,0.0,205,0,3.7,90,Burnley,0,0,1,2,False,0
Elijah Adebayo,FWD,Luton,9.0,0,3,0.01,0.94,214,3,20.7,70,Brighton,0,0,1,17,True,0
Elijah Adebayo,FWD,Luton,7.3,0,0,0.01,0.15,229,1,6.7,87,Newcastle United,0,0,1,6,False,0
Elijah Adebayo,FWD,Luton,9.3,1,0,0.0,0.33,235,0,6.1,90,Sheffield,0,0,1,5,True,0
Elijah Adebayo,FWD,Luton,9.7,0,0,0.0,0.0,245,0,0.0,0,Manchester United,0,0,0,0,True,0
Elijah Adebayo,FWD,Luton,9.7,0,0,0.0,0.0,257,0,0.0,0,Liverpool,0,0,0,0,False,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,265,0,0.0,0,Aston Villa,0,0,0,0,True,0
Elijah Adebayo,FWD,Luton,-0.2,0,0,0.0,0.0,276,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Elijah Adebayo,FWD,Luton,-0.2,0,0,0.0,0.0,162,0,0.0,0,Bournemouth,0,0,0,0,False,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,287,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Elijah Adebayo,FWD,Luton,1.5,0,0,0.06,0.0,26,0,1.8,69,Chelsea,0,0,1,2,False,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,300,0,0.0,0,Tottenham,0,0,0,0,False,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,301,0,0.0,0,Arsenal,0,0,0,0,False,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,316,0,0.0,0,Bournemouth,0,0,0,0,True,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,327,0,0.0,0,Manchester City,0,0,0,0,False,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,336,0,0.0,0,Brentford,0,0,0,0,True,0
Elijah Adebayo,FWD,Luton,0.0,0,0,0.0,0.0,350,0,0.3,12,Wolverhampton,0,0,0,1,False,0
Elijah Adebayo,FWD,Luton,2.0,0,3,0.0,0.33,358,1,6.6,79,Everton,0,0,1,9,True,0
Elijah Adebayo,FWD,Luton,2.5,0,0,0.0,0.08,369,0,1.7,90,West Ham,0,0,1,2,False,0
Elijah Adebayo,FWD,Luton,3.0,0,0,0.0,0.13,378,0,2.2,75,Fulham,0,0,1,2,True,0
Elijah Adebayo,FWD,Luton,1.5,0,0,0.01,0.4,38,0,3.7,70,West Ham,0,0,1,2,True,0
Elijah Adebayo,FWD,Luton,1.2,0,0,0.01,0.0,44,0,1.7,15,Fulham,0,0,0,1,False,0
Elijah Adebayo,FWD,Luton,0.8,0,0,0.0,0.0,58,0,0.0,5,Wolverhampton,0,0,0,1,True,0
Elijah Adebayo,FWD,Luton,4.5,0,0,0.0,0.0,63,0,0.0,12,Everton,0,0,0,1,False,0
Elijah Adebayo,FWD,Luton,4.5,0,2,0.01,0.1,15,1,6.0,28,Burnley,0,0,0,7,True,0
Elijah Adebayo,FWD,Luton,2.3,0,0,0.01,0.0,77,0,2.1,66,Tottenham,0,0,1,2,True,0
Elijah Adebayo,FWD,Luton,3.3,0,0,0.02,0.63,88,1,7.6,18,Nottingham Forest,0,0,0,5,False,0
