name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Jack Hinshelwood,MID,Brighton,3,0,1,9.6,2023-12-06,72,Brentford,1,10,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-02-24,0,Everton,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-08-26,0,West Ham,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-08-12,0,Luton,0,0,True
Jack Hinshelwood,MID,Brighton,2,0,2,6.1,2023-12-28,90,Tottenham,1,9,True
Jack Hinshelwood,MID,Brighton,0,0,2,0.4,2023-12-03,56,Chelsea,1,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,6.5,2023-12-09,31,Burnley,0,1,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-08-19,0,Wolverhampton,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,2,1.0,2024-01-30,70,Luton,0,2,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-03-10,0,Nottingham Forest,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-03-02,0,Fulham,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,1,3.0,2023-12-21,74,Crystal Palace,1,2,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-02-10,0,Tottenham,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-11-12,0,Sheffield,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-11-04,0,Everton,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-10-29,0,Fulham,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-03-31,0,Liverpool,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,1,1.0,2023-11-25,55,Nottingham Forest,0,1,False
Jack Hinshelwood,MID,Brighton,0,0,1,7.3,2024-02-03,90,Crystal Palace,1,7,True
Jack Hinshelwood,MID,Brighton,0,0,2,3.4,2023-12-17,63,Arsenal,0,2,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-02-18,0,Sheffield,0,0,False
Jack Hinshelwood,MID,Brighton,0,1,0,7.9,2024-01-02,90,West Ham,1,3,False
Jack Hinshelwood,MID,Brighton,0,1,0,5.7,2024-01-22,90,Wolverhampton,1,3,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-04-03,0,Brentford,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-04-06,0,Arsenal,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-04-13,0,Burnley,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-04-25,0,Manchester City,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-04-28,0,Bournemouth,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-05-05,0,Aston Villa,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-05-11,0,Newcastle United,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-05-15,0,Chelsea,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2024-05-19,0,Manchester United,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-09-02,0,Newcastle United,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-09-16,0,Manchester United,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-09-24,0,Bournemouth,0,0,True
Jack Hinshelwood,MID,Brighton,0,0,5,3.1,2023-09-30,85,Aston Villa,1,2,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-10-21,0,Manchester City,0,0,False
Jack Hinshelwood,MID,Brighton,0,0,0,0.0,2023-10-08,0,Liverpool,0,0,True
