name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Curtis Jones,MID,Liverpool,2.1,0,0,0,0.01,0.0,9,0,0,0.6,24,Chelsea,0,0,0,1,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0.0,0.0,97,0,0,0.0,0,Nottingham Forest,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,1.0,0,0,0,0.0,0.0,105,0,0,0.0,0,Luton,0,0,0,0,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0.0,0.0,117,0,0,0.0,0,Brentford,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,-0.2,0,0,0,0.01,0.0,126,1,0,0.7,53,Manchester City,0,0,1,1,False,0
Curtis Jones,MID,Liverpool,0.7,0,0,0,0.0,0.0,136,0,0,0.0,0,Fulham,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,1.5,0,0,0,0.04,0.09,147,0,0,1.4,31,Sheffield,0,0,0,1,False,0
Curtis Jones,MID,Liverpool,1.7,1,0,0,0.11,0.0,153,0,0,3.5,17,Crystal Palace,0,0,0,4,False,0
Curtis Jones,MID,Liverpool,1.4,0,0,0,0.0,0.07,166,0,0,0.4,12,Manchester United,0,0,0,1,True,0
Curtis Jones,MID,Liverpool,1.5,0,0,0,0.04,0.03,174,1,0,2.5,67,Arsenal,0,0,1,2,True,0
Curtis Jones,MID,Liverpool,2.5,0,0,0,0.13,0.0,185,0,0,0.5,24,Burnley,0,0,0,1,False,0
Curtis Jones,MID,Liverpool,0.2,0,0,0,0.0,0.0,14,0,0,0.0,0,Bournemouth,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,3.0,0,2,0,0.05,1.38,194,2,1,14.2,90,Newcastle United,0,0,1,9,True,0
Curtis Jones,MID,Liverpool,4.8,0,0,1,0.06,0.1,202,0,0,2.4,82,Bournemouth,0,0,1,3,False,0
Curtis Jones,MID,Liverpool,3.0,0,0,0,0.03,0.03,219,1,0,4.4,82,Chelsea,0,0,1,2,True,0
Curtis Jones,MID,Liverpool,2.3,0,0,0,0.02,0.04,221,3,0,1.8,90,Arsenal,0,0,1,2,False,0
Curtis Jones,MID,Liverpool,2.7,0,0,0,0.19,0.05,234,1,0,5.9,90,Burnley,0,0,1,2,True,0
Curtis Jones,MID,Liverpool,4.3,0,0,0,0.01,0.0,241,0,0,0.3,33,Brentford,0,0,1,1,False,0
Curtis Jones,MID,Liverpool,4.3,0,0,0,0.0,0.0,257,0,0,0.0,0,Luton,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0.0,0.0,268,0,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0.0,0.0,277,0,0,0.0,0,Manchester City,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0.0,0.0,29,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Curtis Jones,MID,Liverpool,0.2,0,0,0,0.0,0.0,295,0,0,0.0,0,Brighton,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,1.0,0,0,0,0.03,0.0,308,0,0,2.1,17,Sheffield,0,0,0,1,True,0
Curtis Jones,MID,Liverpool,0.7,0,0,0,0.03,0.0,317,1,0,0.3,24,Manchester United,0,0,0,0,False,1
Curtis Jones,MID,Liverpool,1.0,0,0,0,0.13,0.72,326,1,0,3.6,81,Crystal Palace,0,0,1,1,True,1
Curtis Jones,MID,Liverpool,2.4,0,0,0,0.0,0.0,335,0,0,0.0,0,Fulham,0,0,0,0,False,0
Curtis Jones,MID,Liverpool,2.4,0,0,0,0.05,0.06,285,2,0,2.3,62,Everton,0,0,1,2,False,0
Curtis Jones,MID,Liverpool,1.2,0,0,0,0.0,0.0,349,0,0,0.0,0,West Ham,0,0,0,0,False,0
Curtis Jones,MID,Liverpool,0.6,0,0,0,0.0,0.0,357,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Curtis Jones,MID,Liverpool,0.6,0,0,0,0.0,0.06,361,2,0,2.3,14,Aston Villa,0,0,0,1,False,0
Curtis Jones,MID,Liverpool,1.0,0,0,0,0.03,0.0,377,0,0,1.7,9,Wolverhampton,0,0,0,1,True,0
Curtis Jones,MID,Liverpool,1.5,0,0,1,0.01,0.0,37,0,0,0.7,63,Aston Villa,0,0,1,3,True,0
Curtis Jones,MID,Liverpool,1.8,0,0,0,0.03,0.0,50,1,0,1.7,90,Wolverhampton,0,0,1,1,False,1
Curtis Jones,MID,Liverpool,2.0,0,0,0,0.03,0.04,57,1,0,3.6,76,West Ham,0,0,1,2,True,0
Curtis Jones,MID,Liverpool,0.8,0,0,0,0.0,0.07,68,2,0,0.1,25,Tottenham,0,1,1,-2,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0.0,0.0,72,0,0,0.0,0,Brighton,0,0,0,0,False,0
Curtis Jones,MID,Liverpool,0.0,0,0,0,0.0,0.0,85,0,0,0.0,0,Everton,0,0,0,0,True,0
