name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,9.3,2023-08-18,90,Sheffield,1,2,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,3.2,2023-08-12,90,Arsenal,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,2.8,2023-12-15,90,Tottenham,1,2,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,3,1.9,2023-10-29,82,Liverpool,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,5.2,2023-12-23,90,Bournemouth,1,5,True
Morgan Gibbs-White,MID,Nott'm Forest,0,1,0,0.7,2023-11-05,90,Aston Villa,1,3,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,3,6.8,2023-11-12,90,West Ham,1,5,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,3,0.7,2023-12-06,45,Fulham,0,1,False
Morgan Gibbs-White,MID,Nott'm Forest,2,0,3,19.0,2023-11-25,90,Brighton,1,12,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,3.3,2023-12-09,90,Wolverhampton,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,6.5,2023-12-02,90,Everton,1,2,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,8.2,2023-12-26,90,Newcastle United,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,1,1,0,10.7,2024-03-16,81,Luton,1,7,False
Morgan Gibbs-White,MID,Nott'm Forest,1,0,1,6.5,2023-12-30,90,Manchester United,1,7,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,0,0.0,2024-01-20,0,Brentford,0,0,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,4,8.3,2024-02-24,80,Aston Villa,1,7,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,2.4,2024-01-30,90,Arsenal,1,2,True
Morgan Gibbs-White,MID,Nott'm Forest,1,0,3,8.6,2023-08-26,90,Manchester United,1,8,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,3.4,2024-02-04,90,Bournemouth,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,3,6.0,2024-02-10,90,Newcastle United,1,4,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,3.5,2024-03-02,90,Liverpool,1,1,True
Morgan Gibbs-White,MID,Nott'm Forest,2,0,1,9.7,2024-03-30,90,Crystal Palace,1,7,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,7.5,2024-03-10,86,Brighton,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,0,1,0,5.7,2024-02-17,90,West Ham,1,2,True
Morgan Gibbs-White,MID,Nott'm Forest,3,0,1,13.9,2024-04-02,76,Fulham,1,13,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,3,4.2,2024-04-07,67,Tottenham,1,1,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,7.5,2024-04-13,90,Wolverhampton,1,6,True
Morgan Gibbs-White,MID,Nott'm Forest,2,0,1,11.8,2024-05-04,90,Sheffield,1,7,False
Morgan Gibbs-White,MID,Nott'm Forest,0,1,0,1.7,2023-09-02,90,Chelsea,1,3,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,3.9,2024-04-28,90,Manchester City,1,2,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,6.9,2024-05-19,90,Burnley,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,1,6.8,2023-09-18,90,Burnley,1,2,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,3.7,2023-09-23,90,Manchester City,1,1,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,5.7,2024-04-21,90,Everton,1,2,False
Morgan Gibbs-White,MID,Nott'm Forest,1,0,3,9.0,2024-05-11,90,Chelsea,1,9,True
Morgan Gibbs-White,MID,Nott'm Forest,0,0,0,2.0,2023-10-01,29,Brentford,0,1,True
Morgan Gibbs-White,MID,Nott'm Forest,0,1,0,8.8,2023-10-07,90,Crystal Palace,1,3,False
Morgan Gibbs-White,MID,Nott'm Forest,0,0,2,9.8,2023-10-21,90,Luton,1,1,True
