name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Lucas Digne,DEF,Aston Villa,1.5,0,0,0,0.15,0.0,3.44,6,5,0,6.0,90,Newcastle United,0,0,0,1,-1,False,1
Lucas Digne,DEF,Aston Villa,2.5,0,0,0,0.39,0.0,0.48,92,1,0,7.4,90,Luton,0,0,0,1,2,True,0
Lucas Digne,DEF,Aston Villa,1.7,0,0,0,0.71,0.03,0.41,108,2,0,11.4,90,Nottingham Forest,0,0,0,1,1,False,0
Lucas Digne,DEF,Aston Villa,1.7,0,0,0,0.19,0.0,0.93,112,1,0,2.5,90,Fulham,0,0,0,1,2,True,0
Lucas Digne,DEF,Aston Villa,1.7,0,0,0,0.23,0.06,2.32,130,1,0,5.7,90,Tottenham,0,0,0,1,2,False,0
Lucas Digne,DEF,Aston Villa,1.5,0,0,0,0.02,0.02,1.86,132,2,0,3.1,73,Bournemouth,0,0,0,1,1,False,0
Lucas Digne,DEF,Aston Villa,1.8,0,0,1,0.07,0.02,0.83,141,0,0,3.7,89,Manchester City,0,0,0,1,6,True,0
Lucas Digne,DEF,Aston Villa,2.7,0,0,1,0.01,0.09,1.32,151,0,0,2.6,77,Arsenal,0,0,0,1,5,True,1
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0.0,0.0,0.0,163,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
Lucas Digne,DEF,Aston Villa,3.8,0,0,1,0.02,0.01,0.0,171,0,0,0.7,73,Sheffield,0,0,0,1,6,True,0
Lucas Digne,DEF,Aston Villa,2.7,0,0,0,0.1,0.0,0.32,188,0,0,3.7,49,Manchester United,0,0,0,1,1,False,0
Lucas Digne,DEF,Aston Villa,4.5,1,2,1,0.05,0.02,0.68,11,0,0,3.8,90,Everton,0,0,0,1,10,True,1
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0.0,0.0,0.0,191,0,0,0.0,0,Burnley,0,0,0,0,0,True,0
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0.0,0.0,0.0,207,0,0,0.0,0,Everton,0,0,0,0,0,False,0
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0.0,0.0,0.0,211,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
Lucas Digne,DEF,Aston Villa,0.2,0,0,0,0.0,0.0,0.0,230,0,0,0.0,0,Sheffield,0,0,0,0,0,False,0
Lucas Digne,DEF,Aston Villa,0.2,0,0,0,0.0,0.0,0.05,231,0,0,0.0,3,Manchester United,0,0,0,0,1,True,0
Lucas Digne,DEF,Aston Villa,0.5,0,0,0,0.0,0.0,0.57,244,0,0,0.0,9,Fulham,0,0,0,0,1,False,0
Lucas Digne,DEF,Aston Villa,0.0,0,0,0,0.02,0.06,0.71,252,0,0,1.2,31,Nottingham Forest,0,0,0,0,1,True,0
Lucas Digne,DEF,Aston Villa,3.5,0,0,0,0.0,0.28,0.13,265,0,1,7.0,11,Luton,0,0,0,0,7,False,0
Lucas Digne,DEF,Aston Villa,2.2,0,0,0,0.0,0.02,0.95,272,2,0,1.0,57,Tottenham,0,0,0,1,0,True,0
Lucas Digne,DEF,Aston Villa,2.7,0,0,0,0.01,0.0,0.79,289,0,0,1.1,27,West Ham,0,0,0,0,1,False,0
Lucas Digne,DEF,Aston Villa,5.2,1,0,0,0.08,0.0,0.28,25,1,0,5.4,80,Burnley,0,0,0,1,5,False,0
