name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,starts,total_points,was_home
Emiliano Martínez Romero,GK,Aston Villa,2,1,0.68,0,2023-08-20,90,Everton,0,0,2,1,8,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,3.44,5,2023-08-12,90,Newcastle United,0,0,7,1,1,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.51,1,2023-12-17,90,Brentford,0,0,2,1,1,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.56,1,2023-12-22,90,Sheffield,0,0,1,1,2,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.48,1,2023-10-29,90,Luton,1,0,1,1,0,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.41,2,2023-11-05,90,Nottingham Forest,0,0,1,1,1,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,2.32,1,2023-11-26,90,Tottenham,0,0,6,1,4,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.93,1,2023-11-12,90,Fulham,0,0,4,1,3,True
Emiliano Martínez Romero,GK,Aston Villa,3,1,0.83,0,2023-12-06,90,Manchester City,0,0,2,1,9,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,2.02,2,2023-12-03,90,Bournemouth,0,0,5,1,2,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.04,3,2023-12-26,90,Manchester United,0,0,4,1,2,False
Emiliano Martínez Romero,GK,Aston Villa,3,1,1.36,0,2023-12-09,90,Arsenal,0,0,3,1,10,True
Emiliano Martínez Romero,GK,Aston Villa,2,0,2.04,1,2024-03-17,90,West Ham,0,0,3,1,5,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.98,2,2023-12-30,90,Burnley,0,0,3,1,1,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,2.58,2,2024-02-24,90,Nottingham Forest,0,0,1,1,1,True
Emiliano Martínez Romero,GK,Aston Villa,3,1,1.13,0,2024-01-14,90,Everton,0,0,2,1,9,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.0,0,2023-08-27,0,Burnley,0,0,0,0,0,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,2.54,3,2024-01-30,90,Newcastle United,0,0,3,1,2,True
Emiliano Martínez Romero,GK,Aston Villa,0,1,1.26,0,2024-02-03,90,Sheffield,0,0,4,1,7,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.8,2,2024-02-11,90,Manchester United,0,0,3,1,2,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,2.28,2,2024-03-02,90,Luton,0,0,2,1,1,False
Emiliano Martínez Romero,GK,Aston Villa,3,1,1.49,0,2024-03-30,90,Wolverhampton,0,0,3,1,10,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.63,4,2024-03-10,90,Tottenham,0,0,1,1,0,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.4,1,2024-02-17,90,Fulham,0,0,3,1,3,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.0,0,2024-04-03,0,Manchester City,0,0,0,0,0,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.56,3,2024-04-06,90,Brentford,0,0,0,1,1,True
Emiliano Martínez Romero,GK,Aston Villa,2,1,1.62,0,2024-04-14,90,Arsenal,0,0,4,1,9,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,2.47,3,2023-09-03,90,Liverpool,0,0,2,1,1,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.0,0,2024-05-05,0,Brighton,0,0,0,0,0,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.17,1,2023-09-16,90,Crystal Palace,0,0,2,1,2,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.0,0,2024-05-19,0,Crystal Palace,0,0,0,0,0,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,0.52,0,2024-04-27,45,Chelsea,0,0,1,1,1,True
Emiliano Martínez Romero,GK,Aston Villa,0,1,1.35,0,2023-09-24,90,Chelsea,0,0,4,1,6,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.69,1,2024-04-21,90,Bournemouth,0,0,4,1,3,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.71,1,2023-09-30,90,Brighton,0,0,2,1,2,True
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.73,3,2024-05-13,90,Liverpool,1,0,5,1,0,True
Emiliano Martínez Romero,GK,Aston Villa,1,0,1.19,1,2023-10-08,90,Wolverhampton,0,0,2,1,3,False
Emiliano Martínez Romero,GK,Aston Villa,0,0,1.15,1,2023-10-22,90,West Ham,0,0,3,1,3,True
