name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Cameron Archer,FWD,Aston Villa,0,0.3,2023-08-20,5,Everton,0,0,True
Cameron Archer,FWD,Sheffield Utd,0,0.0,2024-02-25,0,Wolverhampton,0,0,False
Cameron Archer,FWD,Aston Villa,0,0.0,2023-08-12,0,Newcastle United,0,0,False
Cameron Archer,FWD,Aston Villa,0,0.0,2023-08-27,0,Burnley,0,0,False
Cameron Archer,FWD,Sheffield Utd,0,2.8,2023-12-16,90,Chelsea,1,2,False
Cameron Archer,FWD,Sheffield Utd,0,2.6,2023-12-06,90,Liverpool,1,2,True
Cameron Archer,FWD,Sheffield Utd,2,5.6,2023-12-22,89,Aston Villa,1,8,False
Cameron Archer,FWD,Sheffield Utd,0,0.1,2023-10-28,31,Arsenal,0,1,False
Cameron Archer,FWD,Sheffield Utd,0,2.1,2023-11-25,90,Bournemouth,1,2,True
Cameron Archer,FWD,Sheffield Utd,0,1.6,2023-12-02,45,Burnley,1,1,False
Cameron Archer,FWD,Sheffield Utd,0,1.4,2024-01-21,23,West Ham,0,1,True
Cameron Archer,FWD,Sheffield Utd,0,6.7,2023-12-26,85,Luton,1,5,True
Cameron Archer,FWD,Sheffield Utd,0,1.3,2023-12-30,23,Manchester City,0,1,False
Cameron Archer,FWD,Sheffield Utd,0,7.9,2023-12-09,90,Brentford,1,2,True
Cameron Archer,FWD,Sheffield Utd,0,2.4,2023-11-12,90,Brighton,1,2,False
Cameron Archer,FWD,Sheffield Utd,3,7.1,2023-11-04,90,Wolverhampton,1,9,True
Cameron Archer,FWD,Sheffield Utd,1,5.7,2024-02-10,80,Luton,1,7,False
Cameron Archer,FWD,Sheffield Utd,0,1.8,2024-02-03,25,Aston Villa,0,1,True
Cameron Archer,FWD,Sheffield Utd,0,0.0,2024-01-30,3,Crystal Palace,0,1,False
Cameron Archer,FWD,Sheffield Utd,0,0.0,2024-03-30,0,Fulham,0,0,True
Cameron Archer,FWD,Sheffield Utd,0,0.0,2024-03-04,0,Arsenal,0,0,True
Cameron Archer,FWD,Sheffield Utd,0,0.0,2024-03-09,0,Bournemouth,0,0,False
Cameron Archer,FWD,Sheffield Utd,0,0.0,2024-02-18,0,Brighton,0,0,True
Cameron Archer,FWD,Sheffield Utd,0,0.0,2024-04-04,0,Liverpool,0,0,False
Cameron Archer,FWD,Sheffield Utd,0,3.0,2024-04-07,3,Chelsea,0,4,True
Cameron Archer,FWD,Sheffield Utd,3,5.5,2023-09-02,74,Everton,1,12,True
Cameron Archer,FWD,Sheffield Utd,0,0.5,2024-04-13,14,Brentford,0,1,False
Cameron Archer,FWD,Sheffield Utd,0,2.5,2023-09-16,90,Tottenham,1,1,False
Cameron Archer,FWD,Sheffield Utd,0,4.4,2023-10-07,78,Fulham,1,2,False
Cameron Archer,FWD,Sheffield Utd,0,5.8,2023-10-21,90,Manchester United,1,2,True
Cameron Archer,FWD,Sheffield Utd,0,1.9,2023-09-24,90,Newcastle United,1,2,True
Cameron Archer,FWD,Sheffield Utd,0,6.1,2024-05-04,73,Nottingham Forest,1,2,True
Cameron Archer,FWD,Sheffield Utd,0,3.7,2023-09-30,78,West Ham,1,2,False
Cameron Archer,FWD,Sheffield Utd,0,1.8,2024-05-19,61,Tottenham,1,2,True
Cameron Archer,FWD,Sheffield Utd,0,4.6,2024-04-27,66,Newcastle United,1,2,False
Cameron Archer,FWD,Sheffield Utd,0,1.8,2024-04-20,22,Burnley,0,1,True
Cameron Archer,FWD,Sheffield Utd,0,0.3,2024-04-24,61,Manchester United,1,2,False
Cameron Archer,FWD,Sheffield Utd,0,1.5,2024-05-11,80,Everton,1,2,False
