name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Eddie Nketiah,FWD,Arsenal,2.4,0,2,0.01,0.21,2,1,7.2,72,Nottingham Forest,0,0,1,8,True,0
Eddie Nketiah,FWD,Arsenal,7.3,0,3,0.02,0.96,91,3,17.8,90,Sheffield,0,0,1,17,True,0
Eddie Nketiah,FWD,Arsenal,6.3,0,0,0.01,0.15,107,0,2.8,78,Newcastle United,0,0,1,2,False,0
Eddie Nketiah,FWD,Arsenal,5.8,0,0,0.0,0.0,111,0,0.0,9,Burnley,0,0,0,1,True,0
Eddie Nketiah,FWD,Arsenal,1.8,0,0,0.0,0.04,121,0,2.5,24,Brentford,0,0,0,1,False,0
Eddie Nketiah,FWD,Arsenal,1.7,0,0,0.0,0.52,131,0,0.3,23,Wolverhampton,0,0,0,1,True,0
Eddie Nketiah,FWD,Arsenal,1.8,0,0,0.0,0.0,146,0,0.0,0,Luton,0,0,0,0,False,0
Eddie Nketiah,FWD,Arsenal,1.3,0,0,0.0,0.05,151,0,0.2,8,Aston Villa,0,0,0,1,False,0
Eddie Nketiah,FWD,Arsenal,1.9,1,0,0.0,0.0,161,0,2.7,9,Brighton,0,0,0,4,True,0
Eddie Nketiah,FWD,Arsenal,1.2,0,0,0.0,0.0,174,0,0.3,12,Liverpool,0,0,0,0,False,1
Eddie Nketiah,FWD,Arsenal,1.7,0,0,0.0,0.2,181,0,3.4,26,West Ham,0,0,0,1,True,0
Eddie Nketiah,FWD,Arsenal,7.0,1,0,0.02,0.81,12,0,4.9,78,Crystal Palace,0,0,1,5,False,0
Eddie Nketiah,FWD,Arsenal,1.8,0,0,0.01,0.21,193,0,2.6,90,Fulham,0,0,1,2,False,0
Eddie Nketiah,FWD,Arsenal,2.8,1,0,0.15,0.0,201,0,3.7,9,Crystal Palace,0,0,0,4,True,0
Eddie Nketiah,FWD,Arsenal,3.0,0,0,0.0,0.03,215,0,0.5,12,Nottingham Forest,0,0,0,1,False,0
Eddie Nketiah,FWD,Arsenal,1.7,0,0,0.0,0.0,221,0,0.0,0,Liverpool,0,0,0,0,True,0
Eddie Nketiah,FWD,Arsenal,2.0,0,0,0.03,0.07,239,0,2.0,23,West Ham,0,0,0,1,False,0
Eddie Nketiah,FWD,Arsenal,1.3,0,0,0.02,0.26,242,0,1.4,21,Burnley,0,0,0,1,False,0
Eddie Nketiah,FWD,Arsenal,0.0,0,0,0.0,0.0,251,0,1.6,14,Newcastle United,0,0,0,1,True,0
Eddie Nketiah,FWD,Arsenal,2.3,0,0,0.0,0.0,269,0,0.0,0,Sheffield,0,0,0,0,False,0
Eddie Nketiah,FWD,Arsenal,1.5,0,0,0.0,0.0,271,0,0.0,0,Brentford,0,0,0,0,True,0
Eddie Nketiah,FWD,Arsenal,6.5,0,0,0.1,0.43,21,1,6.9,45,Fulham,0,0,0,5,True,0
Eddie Nketiah,FWD,Arsenal,0.0,0,0,0.0,0.0,296,0,0.0,0,Manchester City,0,0,0,0,False,0
Eddie Nketiah,FWD,Arsenal,1.8,0,0,0.01,0.03,301,0,1.6,24,Luton,0,0,0,1,True,0
Eddie Nketiah,FWD,Arsenal,1.5,0,0,0.0,0.1,312,0,0.4,1,Brighton,0,0,0,1,False,0
Eddie Nketiah,FWD,Arsenal,1.3,0,0,0.0,0.0,321,0,0.6,3,Aston Villa,0,0,0,1,True,0
Eddie Nketiah,FWD,Arsenal,3.0,0,0,0.0,0.0,340,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Eddie Nketiah,FWD,Arsenal,3.0,0,0,0.0,0.0,281,0,0.0,0,Chelsea,0,0,0,0,True,0
Eddie Nketiah,FWD,Arsenal,1.0,0,0,0.0,0.0,348,0,0.0,0,Tottenham,0,0,0,0,False,0
Eddie Nketiah,FWD,Arsenal,1.2,0,0,0.0,0.0,351,0,0.0,0,Bournemouth,0,0,0,0,True,0
Eddie Nketiah,FWD,Arsenal,1.0,0,0,0.0,0.0,365,0,0.0,0,Manchester United,0,0,0,0,False,0
Eddie Nketiah,FWD,Arsenal,1.0,0,0,0.0,0.0,371,0,0.0,0,Everton,0,0,0,0,True,0
Eddie Nketiah,FWD,Arsenal,5.0,0,0,0.06,0.09,31,0,5.6,75,Manchester United,0,0,1,2,True,0
Eddie Nketiah,FWD,Arsenal,4.0,0,0,0.01,0.04,43,0,0.4,65,Everton,0,0,1,2,False,0
Eddie Nketiah,FWD,Arsenal,3.0,0,0,0.0,0.11,51,0,2.6,90,Tottenham,0,0,1,1,True,1
Eddie Nketiah,FWD,Arsenal,3.2,1,0,0.08,0.12,62,0,2.1,68,Bournemouth,0,0,1,5,False,0
Eddie Nketiah,FWD,Arsenal,2.2,0,0,0.0,0.16,71,0,1.6,74,Manchester City,0,0,1,2,True,0
Eddie Nketiah,FWD,Arsenal,2.8,0,0,0.0,0.06,84,0,1.5,22,Chelsea,0,0,0,0,False,1
