name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Carlos Henrique Casimiro,MID,Man Utd,2.6,0,0,1,0.08,0.0,10,0,0,5.8,90,Wolverhampton,0,0,1,3,True,0
Carlos Henrique Casimiro,MID,Man Utd,-0.1,0,0,0,0.0,0.0,98,0,0,0.0,0,Manchester City,0,0,0,0,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,104,0,0,0.0,0,Fulham,0,0,0,0,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,118,0,0,0.0,0,Luton,0,0,0,0,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,123,0,0,0.0,0,Everton,0,0,0,0,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,138,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,150,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,157,0,0,0.0,0,Bournemouth,0,0,0,0,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,166,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,179,0,0,0.0,0,West Ham,0,0,0,0,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,188,0,0,0.0,0,Aston Villa,0,0,0,0,True,0
Carlos Henrique Casimiro,MID,Man Utd,3.0,0,0,0,0.02,0.4,18,2,0,6.1,90,Tottenham,0,0,1,2,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,197,0,0,0.0,0,Nottingham Forest,0,0,0,0,False,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,208,0,0,0.0,0,Tottenham,0,0,0,0,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.5,0,0,0,0.01,0.42,218,1,0,5.3,72,Wolverhampton,0,0,1,1,False,1
Carlos Henrique Casimiro,MID,Man Utd,2.3,1,0,1,0.1,0.0,228,0,0,6.0,90,West Ham,0,0,1,6,True,0
Carlos Henrique Casimiro,MID,Man Utd,2.7,0,0,0,0.01,0.03,231,1,0,4.7,90,Aston Villa,0,0,1,1,False,1
Carlos Henrique Casimiro,MID,Man Utd,2.5,0,0,0,0.01,0.02,245,1,0,1.6,45,Luton,0,0,1,0,False,1
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.02,0.03,258,0,0,3.1,52,Fulham,0,0,1,1,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.04,266,3,0,3.9,90,Manchester City,0,0,1,2,False,0
Carlos Henrique Casimiro,MID,Man Utd,1.5,0,0,1,0.02,0.08,278,0,0,7.4,90,Everton,0,0,1,3,True,0
Carlos Henrique Casimiro,MID,Man Utd,4.5,0,0,0,0.06,1.09,28,2,1,11.9,90,Nottingham Forest,0,0,1,7,True,0
Carlos Henrique Casimiro,MID,Man Utd,2.2,1,0,0,0.04,0.0,293,1,0,3.8,10,Brentford,0,0,0,4,False,0
Carlos Henrique Casimiro,MID,Man Utd,3.0,0,0,0,0.17,0.09,307,2,0,2.2,74,Chelsea,0,0,1,2,False,0
Carlos Henrique Casimiro,MID,Man Utd,1.5,0,0,0,0.02,0.23,317,2,0,5.2,90,Liverpool,0,0,1,1,True,1
Carlos Henrique Casimiro,MID,Man Utd,2.2,0,0,0,0.03,0.0,322,2,0,5.3,90,Bournemouth,0,0,1,2,False,0
Carlos Henrique Casimiro,MID,Man Utd,2.7,0,0,0,0.02,0.35,288,2,0,4.3,90,Sheffield,0,0,1,2,True,0
Carlos Henrique Casimiro,MID,Man Utd,2.3,0,0,0,0.04,0.1,345,1,0,6.2,90,Burnley,0,0,1,2,True,0
Carlos Henrique Casimiro,MID,Man Utd,2.0,0,0,0,0.02,0.07,356,4,0,6.4,90,Crystal Palace,0,0,1,2,False,0
Carlos Henrique Casimiro,MID,Man Utd,2.6,0,0,0,0.02,0.06,365,1,0,4.5,90,Arsenal,0,0,1,2,True,0
Carlos Henrique Casimiro,MID,Man Utd,2.6,0,0,0,0.03,0.21,337,2,0,3.1,90,Newcastle United,0,0,1,1,True,1
Carlos Henrique Casimiro,MID,Man Utd,2.4,1,0,1,0.23,0.0,373,0,0,6.6,90,Brighton,0,0,1,5,False,1
Carlos Henrique Casimiro,MID,Man Utd,3.5,0,0,0,0.02,0.0,31,3,0,1.8,90,Arsenal,0,0,1,2,False,0
Carlos Henrique Casimiro,MID,Man Utd,4.2,0,0,0,0.01,0.0,45,2,0,1.8,63,Brighton,0,0,1,2,True,0
Carlos Henrique Casimiro,MID,Man Utd,4.5,0,0,1,0.03,0.02,54,0,0,4.4,90,Burnley,0,0,1,3,False,0
Carlos Henrique Casimiro,MID,Man Utd,2.5,0,0,0,0.06,0.32,65,1,0,4.8,90,Crystal Palace,0,0,1,1,True,1
Carlos Henrique Casimiro,MID,Man Utd,2.2,0,0,0,0.13,0.08,78,1,0,3.6,45,Brentford,0,0,1,1,True,0
Carlos Henrique Casimiro,MID,Man Utd,0.0,0,0,0,0.0,0.0,89,0,0,0.0,0,Sheffield,0,0,0,0,False,0
