name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Christian Eriksen,MID,Man Utd,2.7,0,0,0,0.01,0.0,10,0,0,0.1,22,Wolverhampton,0,0,0,1,True,0
Christian Eriksen,MID,Man Utd,0.8,0,0,0,0.26,0.05,98,3,0,3.1,85,Manchester City,0,0,1,2,True,0
Christian Eriksen,MID,Man Utd,2.5,0,0,1,0.08,0.02,104,0,0,3.3,78,Fulham,0,0,1,3,False,0
Christian Eriksen,MID,Man Utd,3.0,0,0,0,0.01,0.0,118,0,0,0.5,39,Luton,0,0,1,1,True,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,123,0,0,0.0,0,Everton,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,138,0,0,0.0,0,Newcastle United,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,150,0,0,0.0,0,Chelsea,0,0,0,0,True,0
Christian Eriksen,MID,Man Utd,0.2,0,0,0,0.0,0.0,157,0,0,0.0,0,Bournemouth,0,0,0,0,True,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,166,0,0,0.0,0,Liverpool,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.5,0,0,0,0.0,0.0,179,0,0,0.1,5,West Ham,0,0,0,1,False,0
Christian Eriksen,MID,Man Utd,1.0,0,0,0,0.21,0.06,188,2,0,4.2,90,Aston Villa,0,0,1,2,True,0
Christian Eriksen,MID,Man Utd,1.5,0,0,0,0.01,0.0,18,1,0,1.3,24,Tottenham,0,0,0,1,False,0
Christian Eriksen,MID,Man Utd,1.2,0,0,0,0.25,0.23,197,2,0,6.9,90,Nottingham Forest,0,0,1,1,False,1
Christian Eriksen,MID,Man Utd,1.3,0,0,0,0.1,0.0,208,2,0,3.4,57,Tottenham,0,0,1,1,True,0
Christian Eriksen,MID,Man Utd,0.5,0,0,0,0.0,0.0,218,0,0,0.0,0,Wolverhampton,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.3,0,0,0,0.0,0.0,228,0,0,0.0,0,West Ham,0,0,0,0,True,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,231,0,0,0.0,0,Aston Villa,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.5,0,0,0,0.0,0.0,245,0,0,0.0,0,Luton,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.6,0.0,258,2,0,7.1,37,Fulham,0,0,0,1,True,0
Christian Eriksen,MID,Man Utd,-0.8,0,0,0,0.0,0.0,266,0,0,0.0,0,Manchester City,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.2,0,0,0,0.0,0.0,278,0,0,0.0,0,Everton,0,0,0,0,True,0
Christian Eriksen,MID,Man Utd,4.2,0,2,0,0.14,0.28,28,2,1,10.7,90,Nottingham Forest,0,0,1,9,True,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,293,0,0,0.0,0,Brentford,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,307,0,0,0.0,0,Chelsea,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,-0.5,0,0,0,0.0,0.0,317,0,0,0.0,0,Liverpool,0,0,0,0,True,0
Christian Eriksen,MID,Man Utd,0.0,0,0,0,0.0,0.0,322,0,0,0.0,0,Bournemouth,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,0.9,0,0,0,0.16,0.07,288,2,0,2.5,63,Sheffield,0,0,1,2,True,0
Christian Eriksen,MID,Man Utd,1.5,0,0,1,0.11,0.08,345,0,0,6.9,80,Burnley,0,0,1,3,True,0
Christian Eriksen,MID,Man Utd,1.8,0,0,0,0.14,0.1,356,4,0,5.3,90,Crystal Palace,0,0,1,2,False,0
Christian Eriksen,MID,Man Utd,2.6,0,0,0,0.0,0.0,365,0,0,0.5,3,Arsenal,0,0,0,1,True,0
Christian Eriksen,MID,Man Utd,2.6,0,0,0,0.01,0.0,337,1,0,1.5,1,Newcastle United,0,0,0,1,True,0
Christian Eriksen,MID,Man Utd,2.2,1,0,0,0.0,0.0,373,0,0,2.8,15,Brighton,0,0,0,4,False,0
Christian Eriksen,MID,Man Utd,4.5,1,2,0,0.02,0.06,31,3,0,6.8,90,Arsenal,0,0,1,7,False,0
Christian Eriksen,MID,Man Utd,6.5,0,0,0,0.02,0.0,45,3,0,2.0,90,Brighton,0,0,1,2,True,0
Christian Eriksen,MID,Man Utd,5.5,0,0,0,0.0,0.0,54,0,0,0.0,0,Burnley,0,0,0,0,False,0
Christian Eriksen,MID,Man Utd,1.5,0,0,0,0.17,0.0,65,0,0,1.9,13,Crystal Palace,0,0,0,1,True,0
Christian Eriksen,MID,Man Utd,1.2,0,0,0,0.01,0.02,78,0,0,3.1,45,Brentford,0,0,0,1,True,0
Christian Eriksen,MID,Man Utd,2.0,0,0,0,0.15,0.0,89,0,0,1.1,27,Sheffield,0,0,0,1,False,0
