name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Emerson Palmieri dos Santos,DEF,West Ham,2.0,0,0,0,0.25,0.0,1.37,3,1,0,5.0,90,Bournemouth,0,0,0,1,1,False,1
Emerson Palmieri dos Santos,DEF,West Ham,0.0,0,0,0,0.0,0.0,0.0,99,0,0,0.0,0,Everton,0,0,0,0,0,True,0
Emerson Palmieri dos Santos,DEF,West Ham,-0.3,0,0,0,0.12,0.02,1.4,101,3,0,3.2,90,Brentford,0,0,0,1,0,False,1
Emerson Palmieri dos Santos,DEF,West Ham,0.3,0,0,0,0.02,0.16,1.68,119,2,0,2.8,90,Nottingham Forest,0,0,0,1,1,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.5,0,0,0,0.01,0.0,1.27,122,1,0,2.3,90,Burnley,0,0,0,1,2,False,0
Emerson Palmieri dos Santos,DEF,West Ham,1.2,0,0,0,0.01,0.4,0.88,140,1,0,2.5,90,Crystal Palace,0,0,0,1,2,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.5,0,0,0,0.08,0.01,1.74,148,1,0,4.3,90,Tottenham,0,0,0,1,1,False,1
Emerson Palmieri dos Santos,DEF,West Ham,1.2,0,0,0,0.03,0.0,1.21,155,2,0,2.6,45,Fulham,0,0,0,0,0,False,0
Emerson Palmieri dos Santos,DEF,West Ham,2.4,0,1,1,0.07,0.0,0.65,170,0,0,3.9,90,Wolverhampton,0,0,0,1,7,True,0
Emerson Palmieri dos Santos,DEF,West Ham,3.0,0,3,1,0.01,0.06,0.91,179,0,0,4.5,90,Manchester United,0,0,0,1,9,True,0
Emerson Palmieri dos Santos,DEF,West Ham,3.7,0,0,1,0.0,0.0,2.68,181,0,0,3.0,90,Arsenal,0,0,0,1,6,False,0
Emerson Palmieri dos Santos,DEF,West Ham,2.5,1,0,0,0.01,0.0,2.45,19,1,0,4.0,90,Chelsea,0,0,0,1,4,True,1
Emerson Palmieri dos Santos,DEF,West Ham,4.8,0,0,1,0.02,0.08,2.48,199,0,0,3.4,90,Brighton,0,0,0,1,6,True,0
Emerson Palmieri dos Santos,DEF,West Ham,4.8,0,0,0,0.02,0.0,2.23,210,2,0,1.9,90,Sheffield,0,0,0,1,1,False,0
Emerson Palmieri dos Santos,DEF,West Ham,1.5,0,0,0,0.01,0.0,1.17,217,1,0,2.5,90,Bournemouth,0,0,0,1,2,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.3,0,0,0,0.03,0.27,0.8,228,3,0,4.6,90,Manchester United,0,0,0,1,1,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.3,0,0,0,0.0,0.0,3.63,239,6,0,1.4,75,Arsenal,0,0,0,1,-1,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.0,0,0,0,0.01,0.0,2.02,248,1,0,1.7,82,Nottingham Forest,0,0,0,1,2,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.0,1,2,0,0.15,0.04,1.12,259,2,1,15.1,90,Brentford,0,0,0,1,12,True,0
Emerson Palmieri dos Santos,DEF,West Ham,3.8,0,0,0,0.06,0.0,2.71,263,1,0,4.2,90,Everton,0,0,0,1,2,False,0
Emerson Palmieri dos Santos,DEF,West Ham,3.4,0,0,0,0.0,0.0,0.0,279,0,0,0.0,0,Burnley,0,0,0,0,0,True,0
Emerson Palmieri dos Santos,DEF,West Ham,2.6,0,0,0,0.03,0.0,0.61,289,1,0,0.8,83,Aston Villa,0,0,0,1,2,True,0
Emerson Palmieri dos Santos,DEF,West Ham,2.3,0,0,0,0.15,0.03,1.52,24,1,0,3.8,90,Brighton,0,0,0,1,2,False,0
Emerson Palmieri dos Santos,DEF,West Ham,1.0,0,0,0,0.0,0.0,4.07,297,4,0,1.8,90,Newcastle United,0,0,0,1,0,False,0
Emerson Palmieri dos Santos,DEF,West Ham,0.5,0,0,0,0.01,0.0,0.96,306,1,0,1.7,90,Tottenham,0,0,0,1,2,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.6,1,0,0,0.01,0.0,1.5,320,1,0,2.5,90,Wolverhampton,0,0,0,1,4,False,1
Emerson Palmieri dos Santos,DEF,West Ham,1.8,0,0,0,0.04,0.0,3.29,330,2,0,4.2,90,Fulham,0,0,0,1,1,True,0
Emerson Palmieri dos Santos,DEF,West Ham,1.0,0,0,0,0.01,0.0,2.47,333,5,0,1.0,90,Crystal Palace,1,0,0,1,-2,False,0
