name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Carlos Baleba,MID,Brighton,1.7,0,0,0,0.01,0.17,94,1,0,1.9,70,Fulham,0,0,1,2,True,0
Carlos Baleba,MID,Brighton,1.3,0,0,0,0.0,0.0,103,0,0,0.0,0,Everton,0,0,0,0,False,0
Carlos Baleba,MID,Brighton,1.2,0,0,0,0.0,0.0,114,1,0,0.0,19,Sheffield,0,0,0,0,True,1
Carlos Baleba,MID,Brighton,0.3,0,0,0,0.0,0.0,128,0,0,0.2,13,Nottingham Forest,0,0,0,1,False,0
Carlos Baleba,MID,Brighton,0.5,0,0,0,0.01,0.05,135,2,0,2.6,56,Chelsea,0,0,1,1,False,0
Carlos Baleba,MID,Brighton,1.0,0,0,0,0.01,0.0,142,1,0,3.9,83,Brentford,0,0,1,2,True,0
Carlos Baleba,MID,Brighton,1.5,0,0,0,0.03,0.0,152,1,0,3.3,58,Burnley,0,0,1,1,True,0
Carlos Baleba,MID,Brighton,0.5,0,0,0,0.0,0.0,161,0,0,0.0,0,Arsenal,0,0,0,0,False,0
Carlos Baleba,MID,Brighton,0.8,0,0,0,0.01,0.08,172,1,0,1.8,45,Crystal Palace,0,0,1,0,False,1
Carlos Baleba,MID,Brighton,0.8,0,0,0,0.0,0.0,184,2,0,0.3,31,Tottenham,0,0,0,1,True,0
Carlos Baleba,MID,Brighton,0.7,0,0,0,0.0,0.0,199,0,0,0.0,0,West Ham,0,0,0,0,False,0
Carlos Baleba,MID,Brighton,0.3,0,0,0,0.0,0.0,204,0,0,0.0,0,Wolverhampton,0,0,0,0,True,0
Carlos Baleba,MID,Brighton,0.5,0,0,0,0.01,0.0,214,0,0,0.3,29,Luton,0,0,0,0,False,1
Carlos Baleba,MID,Brighton,0.3,0,0,0,0.0,0.0,224,0,0,0.3,10,Crystal Palace,0,0,0,1,True,0
Carlos Baleba,MID,Brighton,0.5,0,0,0,0.0,0.0,238,1,0,0.0,1,Tottenham,0,0,0,1,False,0
Carlos Baleba,MID,Brighton,1.0,0,0,0,0.0,0.0,249,0,0,0.0,0,Sheffield,0,0,0,0,False,0
Carlos Baleba,MID,Brighton,0.0,0,0,0,0.0,0.0,254,0,0,0.0,0,Everton,0,0,0,0,True,0
Carlos Baleba,MID,Brighton,0.5,0,0,0,0.01,0.05,264,2,0,2.2,77,Fulham,0,0,1,1,False,1
Carlos Baleba,MID,Brighton,1.0,0,0,1,0.01,0.09,274,0,0,2.0,90,Nottingham Forest,0,0,1,3,True,0
Carlos Baleba,MID,Brighton,1.5,0,0,0,0.0,0.04,295,2,0,2.1,90,Liverpool,0,0,1,2,False,0
Carlos Baleba,MID,Brighton,2.7,0,0,1,0.05,0.09,303,0,0,4.4,90,Brentford,0,0,1,3,False,0
Carlos Baleba,MID,Brighton,1.2,0,0,0,0.02,0.0,312,3,0,0.8,90,Arsenal,0,0,1,1,True,1
Carlos Baleba,MID,Brighton,2.5,0,0,0,0.03,0.1,324,1,0,3.8,90,Burnley,0,0,1,2,False,0
Carlos Baleba,MID,Brighton,0.8,0,0,0,0.0,0.0,282,4,0,0.5,90,Manchester City,0,0,1,1,True,1
Carlos Baleba,MID,Brighton,1.6,0,0,0,0.0,0.0,342,0,0,0.1,2,Bournemouth,0,0,0,1,False,0
Carlos Baleba,MID,Brighton,0.7,0,0,0,0.0,0.0,353,0,0,0.1,2,Aston Villa,0,0,0,1,True,0
Carlos Baleba,MID,Brighton,2.0,0,0,0,0.0,0.0,366,0,0,0.6,3,Newcastle United,0,0,0,1,False,0
Carlos Baleba,MID,Brighton,2.0,0,0,0,0.01,0.02,332,0,0,0.3,20,Chelsea,0,0,0,1,True,0
Carlos Baleba,MID,Brighton,1.2,0,0,0,0.02,0.06,373,1,0,2.3,80,Manchester United,0,0,1,2,True,0
Carlos Baleba,MID,Brighton,0.6,0,0,0,0.0,0.0,33,0,0,0.0,0,Newcastle United,0,0,0,0,True,0
Carlos Baleba,MID,Brighton,-0.5,0,0,0,0.0,0.0,45,0,0,0.0,0,Manchester United,0,0,0,0,False,0
Carlos Baleba,MID,Brighton,0.3,0,0,0,0.0,0.0,53,0,0,0.9,16,Bournemouth,0,0,0,1,True,0
Carlos Baleba,MID,Brighton,0.7,0,0,0,0.0,0.0,61,1,0,0.0,4,Aston Villa,0,0,0,1,False,0
Carlos Baleba,MID,Brighton,0.5,0,0,0,0.01,0.1,72,2,0,1.8,90,Liverpool,0,0,1,1,True,1
Carlos Baleba,MID,Brighton,0.3,0,0,0,0.0,0.0,86,2,0,2.3,65,Manchester City,0,0,1,2,False,0
