name,position,team,xP,assists,bonus,expected_assists,expected_goals,fixture,goals_scored,ict_index,minutes,opponent_team,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
Evan Ferguson,FWD,Brighton,2.6,0,0,0.03,0.89,4,1,8.0,12,Luton,0,0,0,5,True,0
Evan Ferguson,FWD,Brighton,3.7,0,2,0.02,0.16,94,1,6.1,77,Fulham,0,0,1,8,True,0
Evan Ferguson,FWD,Brighton,4.0,0,0,0.04,0.0,103,0,1.5,67,Everton,0,0,1,2,False,0
Evan Ferguson,FWD,Brighton,3.8,0,0,0.0,0.0,114,0,0.0,0,Sheffield,0,0,0,0,True,0
Evan Ferguson,FWD,Brighton,2.3,0,0,0.05,0.09,128,1,6.5,76,Nottingham Forest,0,0,1,5,False,1
Evan Ferguson,FWD,Brighton,2.2,0,0,0.0,0.19,135,0,2.8,90,Chelsea,0,0,1,2,False,0
Evan Ferguson,FWD,Brighton,2.0,0,0,0.0,0.0,142,0,0.4,21,Brentford,0,0,0,1,True,0
Evan Ferguson,FWD,Brighton,2.5,0,0,0.07,0.12,152,0,4.3,90,Burnley,0,0,1,2,True,0
Evan Ferguson,FWD,Brighton,1.7,0,0,0.01,0.0,161,0,1.0,59,Arsenal,0,0,1,1,False,0
Evan Ferguson,FWD,Brighton,1.8,0,0,0.0,0.0,172,0,0.0,0,Crystal Palace,0,0,0,0,False,0
Evan Ferguson,FWD,Brighton,1.7,1,0,0.01,0.0,184,0,0.4,21,Tottenham,0,0,0,4,True,0
Evan Ferguson,FWD,Brighton,3.0,0,0,0.01,0.09,20,0,0.8,23,Wolverhampton,0,0,0,1,False,0
Evan Ferguson,FWD,Brighton,1.5,0,0,0.01,0.39,199,0,1.2,23,West Ham,0,0,0,1,False,0
Evan Ferguson,FWD,Brighton,2.0,0,0,0.01,0.02,204,0,0.6,25,Wolverhampton,0,0,0,1,True,0
Evan Ferguson,FWD,Brighton,1.5,0,0,0.0,0.0,214,0,0.2,45,Luton,0,0,0,1,False,0
Evan Ferguson,FWD,Brighton,1.3,0,0,0.02,0.02,224,0,2.5,68,Crystal Palace,0,0,1,2,True,0
Evan Ferguson,FWD,Brighton,1.2,0,0,0.0,0.0,238,0,0.0,7,Tottenham,0,0,0,1,False,0
Evan Ferguson,FWD,Brighton,1.7,0,0,0.0,0.15,249,0,2.0,24,Sheffield,0,0,0,1,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.02,254,0,2.8,74,Everton,0,0,1,2,True,0
Evan Ferguson,FWD,Brighton,1.5,0,0,0.08,0.6,264,0,3.7,90,Fulham,0,0,1,2,False,0
Evan Ferguson,FWD,Brighton,1.5,0,0,0.0,0.0,274,0,1.2,59,Nottingham Forest,0,0,1,1,True,0
Evan Ferguson,FWD,Brighton,2.7,0,0,0.04,0.67,24,0,8.4,90,West Ham,0,0,1,2,True,0
Evan Ferguson,FWD,Brighton,0.8,0,0,0.0,0.0,295,0,0.1,7,Liverpool,0,0,0,1,False,0
Evan Ferguson,FWD,Brighton,0.7,0,0,0.0,0.0,303,0,0.0,0,Brentford,0,0,0,0,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,312,0,0.0,0,Arsenal,0,0,0,0,True,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,324,0,0.0,0,Burnley,0,0,0,0,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,282,0,0.0,0,Manchester City,0,0,0,0,True,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,342,0,0.0,0,Bournemouth,0,0,0,0,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,353,0,0.0,0,Aston Villa,0,0,0,0,True,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,366,0,0.0,0,Newcastle United,0,0,0,0,False,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,332,0,0.0,0,Chelsea,0,0,0,0,True,0
Evan Ferguson,FWD,Brighton,0.0,0,0,0.0,0.0,373,0,0.0,0,Manchester United,0,0,0,0,True,0
Evan Ferguson,FWD,Brighton,5.7,0,3,0.03,0.91,33,3,15.9,80,Newcastle United,0,0,1,17,True,0
Evan Ferguson,FWD,Brighton,4.7,0,0,0.0,0.1,45,0,2.2,5,Manchester United,0,0,0,1,False,0
Evan Ferguson,FWD,Brighton,3.9,0,0,0.33,0.02,53,0,2.6,45,Bournemouth,0,0,1,1,True,0
Evan Ferguson,FWD,Brighton,1.0,0,0,0.0,0.0,61,0,0.0,45,Aston Villa,0,0,1,1,False,0
Evan Ferguson,FWD,Brighton,0.5,0,0,0.01,0.05,72,0,1.7,59,Liverpool,0,0,1,1,True,0
Evan Ferguson,FWD,Brighton,0.3,0,0,0.0,0.0,86,0,0.4,74,Manchester City,0,0,0,2,False,0
