name,position,team,bonus,clean_sheets,goals_conceded,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Jarrod Bowen,MID,West Ham,0,0,1,6.2,2024-03-17,90,Aston Villa,1,2,True
Jarrod Bowen,MID,West Ham,0,0,1,5.5,2023-08-20,90,Chelsea,1,2,True
Jarrod Bowen,MID,West Ham,3,0,2,18.5,2024-02-26,90,Brentford,1,20,True
Jarrod Bowen,MID,West Ham,3,0,1,11.7,2023-08-12,90,Bournemouth,1,9,False
Jarrod Bowen,MID,West Ham,2,0,1,11.8,2023-08-26,90,Brighton,1,12,False
Jarrod Bowen,MID,West Ham,0,1,0,7.5,2023-12-17,90,Wolverhampton,1,8,True
Jarrod Bowen,MID,West Ham,0,1,0,13.0,2023-12-23,87,Manchester United,1,8,True
Jarrod Bowen,MID,West Ham,0,0,1,5.6,2023-10-29,90,Everton,1,2,True
Jarrod Bowen,MID,West Ham,0,0,1,7.8,2023-12-07,90,Tottenham,1,7,False
Jarrod Bowen,MID,West Ham,0,0,0,0.0,2023-11-25,0,Burnley,0,0,False
Jarrod Bowen,MID,West Ham,0,0,1,4.8,2023-12-03,90,Crystal Palace,1,2,True
Jarrod Bowen,MID,West Ham,0,0,2,2.6,2024-01-21,90,Sheffield,1,2,False
Jarrod Bowen,MID,West Ham,0,1,0,3.5,2023-12-28,90,Arsenal,1,6,False
Jarrod Bowen,MID,West Ham,1,0,2,9.7,2023-11-12,90,Nottingham Forest,1,8,True
Jarrod Bowen,MID,West Ham,0,0,5,7.1,2023-12-10,90,Fulham,1,2,False
Jarrod Bowen,MID,West Ham,0,1,0,5.1,2024-01-02,90,Brighton,1,3,True
Jarrod Bowen,MID,West Ham,0,0,3,10.4,2023-11-04,90,Brentford,1,7,False
Jarrod Bowen,MID,West Ham,0,0,6,3.1,2024-02-11,90,Arsenal,1,2,True
Jarrod Bowen,MID,West Ham,0,0,1,4.1,2024-02-01,90,Bournemouth,1,1,True
Jarrod Bowen,MID,West Ham,0,0,4,12.0,2024-03-30,90,Newcastle United,1,10,False
Jarrod Bowen,MID,West Ham,0,0,3,4.4,2024-02-04,90,Manchester United,1,2,False
Jarrod Bowen,MID,West Ham,0,0,1,3.2,2024-03-02,90,Everton,1,5,False
Jarrod Bowen,MID,West Ham,0,0,2,5.4,2024-03-10,90,Burnley,1,2,True
Jarrod Bowen,MID,West Ham,0,0,2,5.2,2024-02-17,90,Nottingham Forest,1,2,False
Jarrod Bowen,MID,West Ham,0,0,1,8.6,2024-04-02,90,Tottenham,1,5,True
Jarrod Bowen,MID,West Ham,0,0,1,1.8,2024-04-06,53,Wolverhampton,1,1,False
Jarrod Bowen,MID,West Ham,0,0,1,9.5,2023-09-01,90,Luton,1,7,False
Jarrod Bowen,MID,West Ham,0,0,0,0.0,2024-04-14,0,Fulham,0,0,True
Jarrod Bowen,MID,West Ham,0,0,2,2.8,2023-10-08,90,Newcastle United,1,2,True
Jarrod Bowen,MID,West Ham,0,0,3,1.0,2023-09-16,90,Manchester City,1,2,True
Jarrod Bowen,MID,West Ham,1,0,4,6.7,2023-10-22,90,Aston Villa,1,8,False
Jarrod Bowen,MID,West Ham,0,0,3,11.3,2023-09-24,90,Liverpool,1,7,False
Jarrod Bowen,MID,West Ham,0,0,5,1.9,2024-05-05,90,Chelsea,1,2,False
Jarrod Bowen,MID,West Ham,1,1,0,13.3,2023-09-30,90,Sheffield,1,9,True
Jarrod Bowen,MID,West Ham,0,0,0,0.0,2024-05-19,0,Manchester City,0,0,False
Jarrod Bowen,MID,West Ham,3,0,2,11.6,2024-04-27,90,Liverpool,1,13,True
Jarrod Bowen,MID,West Ham,0,0,0,0.0,2024-04-21,0,Crystal Palace,0,0,False
Jarrod Bowen,MID,West Ham,0,0,1,11.1,2024-05-11,90,Luton,1,2,True
