name,position,team,xP,assists,bonus,clean_sheets,expected_assists,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,red_cards,starts,total_points,was_home,yellow_cards
João Cancelo,DEF,Man City,4.3,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0,Burnley,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,98,0,0,0.0,0,Manchester United,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,106,0,0,0.0,0,Bournemouth,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,115,0,0,0.0,0,Chelsea,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,126,0,0,0.0,0,Liverpool,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,137,0,0,0.0,0,Tottenham,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,141,0,0,0.0,0,Aston Villa,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,156,0,0,0.0,0,Luton,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,167,0,0,0.0,0,Crystal Palace,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,187,0,0,0.0,0,Everton,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.5,0,0,0,0.0,0.0,0.0,16,0,0,0.0,0,Newcastle United,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,196,0,0,0.0,0,Sheffield,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,209,0,0,0.0,0,Newcastle United,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,220,0,0,0.0,0,Burnley,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,223,0,0,0.0,0,Brentford,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,236,0,0,0.0,0,Everton,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,246,0,0,0.0,0,Chelsea,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,176,0,0,0.0,0,Brentford,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,253,0,0,0.0,0,Bournemouth,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,266,0,0,0.0,0,Manchester United,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,277,0,0,0.0,0,Liverpool,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,1.5,0,0,0,0.0,0.0,0.0,30,0,0,0.0,0,Sheffield,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,296,0,0,0.0,0,Arsenal,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,309,0,0,0.0,0,Aston Villa,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,313,0,0,0.0,0,Crystal Palace,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,327,0,0,0.0,0,Luton,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,282,0,0,0.0,0,Brighton,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,347,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,359,0,0,0.0,0,Wolverhampton,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,364,0,0,0.0,0,Fulham,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,339,0,0,0.0,0,Tottenham,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,379,0,0,0.0,0,West Ham,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,1.0,0,0,0,0.0,0.0,0.0,39,0,0,0.0,0,Fulham,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,49,0,0,0.0,0,West Ham,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,59,0,0,0.0,0,Nottingham Forest,0,0,0,0,0,True,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,70,0,0,0.0,0,Wolverhampton,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,71,0,0,0.0,0,Arsenal,0,0,0,0,0,False,0
João Cancelo,DEF,Man City,0.0,0,0,0,0.0,0.0,0.0,86,0,0,0.0,0,Brighton,0,0,0,0,0,True,0
