name,position,team,bonus,ict_index,kickoff_time,minutes,opponent_team,starts,total_points,was_home
Jay Rodriguez,FWD,Burnley,0,0.0,2023-08-11,0,Manchester City,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.3,2023-10-28,45,Bournemouth,0,1,False
Jay Rodriguez,FWD,Burnley,0,6.9,2023-11-04,90,Crystal Palace,1,2,True
Jay Rodriguez,FWD,Burnley,0,3.7,2023-11-11,90,Arsenal,1,2,False
Jay Rodriguez,FWD,Burnley,3,7.5,2023-11-25,90,West Ham,1,9,True
Jay Rodriguez,FWD,Burnley,0,5.7,2023-12-02,75,Sheffield,1,6,True
Jay Rodriguez,FWD,Burnley,0,2.8,2023-12-05,90,Wolverhampton,1,2,False
Jay Rodriguez,FWD,Burnley,0,7.5,2023-12-09,77,Brighton,1,5,False
Jay Rodriguez,FWD,Burnley,0,1.4,2023-12-16,45,Everton,1,1,True
Jay Rodriguez,FWD,Burnley,0,0.2,2023-12-23,25,Fulham,0,1,False
Jay Rodriguez,FWD,Burnley,0,0.0,2023-12-26,0,Liverpool,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.0,2023-12-30,0,Aston Villa,0,0,False
Jay Rodriguez,FWD,Burnley,0,0.0,2024-01-12,0,Luton,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.0,2024-01-31,0,Manchester City,0,0,False
Jay Rodriguez,FWD,Burnley,0,0.0,2024-02-03,0,Fulham,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.0,2024-02-10,0,Liverpool,0,0,False
Jay Rodriguez,FWD,Burnley,0,1.6,2024-02-17,27,Arsenal,0,1,True
Jay Rodriguez,FWD,Burnley,0,0.1,2024-02-24,1,Crystal Palace,0,1,False
Jay Rodriguez,FWD,Burnley,0,0.0,2024-03-03,1,Bournemouth,0,1,True
Jay Rodriguez,FWD,Burnley,0,0.0,2024-03-10,0,West Ham,0,0,False
Jay Rodriguez,FWD,Burnley,0,0.0,2024-03-16,0,Brentford,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.1,2023-08-27,9,Aston Villa,0,1,True
Jay Rodriguez,FWD,Burnley,0,1.3,2024-03-30,21,Chelsea,0,1,False
Jay Rodriguez,FWD,Burnley,0,0.2,2024-04-02,17,Wolverhampton,0,1,True
Jay Rodriguez,FWD,Burnley,0,0.0,2024-04-06,6,Everton,0,1,False
Jay Rodriguez,FWD,Burnley,0,1.2,2024-04-13,28,Brighton,0,1,True
Jay Rodriguez,FWD,Burnley,0,0.0,2024-04-20,0,Sheffield,0,0,False
Jay Rodriguez,FWD,Burnley,0,0.0,2024-04-27,0,Manchester United,0,0,False
Jay Rodriguez,FWD,Burnley,0,0.0,2024-05-04,0,Newcastle United,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.0,2024-05-11,0,Tottenham,0,0,False
Jay Rodriguez,FWD,Burnley,0,0.2,2024-05-19,15,Nottingham Forest,0,1,True
Jay Rodriguez,FWD,Burnley,0,0.0,2023-09-02,0,Tottenham,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.0,2023-09-18,0,Nottingham Forest,0,0,False
Jay Rodriguez,FWD,Burnley,0,1.2,2023-09-23,17,Manchester United,0,1,True
Jay Rodriguez,FWD,Burnley,0,0.1,2023-09-30,32,Newcastle United,0,1,False
Jay Rodriguez,FWD,Burnley,0,0.6,2023-10-03,10,Luton,0,1,False
Jay Rodriguez,FWD,Burnley,0,0.0,2023-10-07,0,Chelsea,0,0,True
Jay Rodriguez,FWD,Burnley,0,0.0,2023-10-21,0,Brentford,0,0,False
